사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023010100100013,2023년 1월 1일 00시,일요일,대구광역시 북구 산격동,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,승합,남,49세,중상
2023010100100027,2023년 1월 1일 01시,일요일,대구광역시 북구 구암동,중상사고,0,4,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,38세,경상
2023010100100053,2023년 1월 1일 03시,일요일,대구광역시 수성구 중동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,34세,상해없음,보행자,남,66세,중상
2023010100100138,2023년 1월 1일 11시,일요일,대구광역시 북구 태전동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 고가도로위,승용,남,77세,상해없음,이륜,남,56세,중상
2023010100100157,2023년 1월 1일 12시,일요일,대구광역시 북구 침산동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,,,,
2023010100100174,2023년 1월 1일 13시,일요일,대구광역시 수성구 황금동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,승용,여,52세,경상
2023010100100193,2023년 1월 1일 14시,일요일,대구광역시 중구 대신동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,29세,경상
2023010100100194,2023년 1월 1일 14시,일요일,대구광역시 달서구 갈산동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,45세,기타불명,승용,남,63세,경상
2023010100100234,2023년 1월 1일 16시,일요일,대구광역시 수성구 파동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,64세,경상,보행자,남,6세,상해없음
2023010100100251,2023년 1월 1일 17시,일요일,대구광역시 중구 삼덕동1가,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,단일로 - 기타,승용,여,38세,기타불명,승용,여,30세,경상
2023010100100274,2023년 1월 1일 18시,일요일,대구광역시 서구 비산동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,이륜,남,64세,중상
2023010100100303,2023년 1월 1일 19시,일요일,대구광역시 달성군 논공읍,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,여,55세,경상
2023010100100316,2023년 1월 1일 20시,일요일,대구광역시 수성구 중동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,54세,상해없음,이륜,남,32세,중상
2023010100100345,2023년 1월 1일 22시,일요일,대구광역시 달서구 송현동,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,39세,경상
2023010100100359,2023년 1월 1일 23시,일요일,대구광역시 북구 구암동,경상사고,0,0,1,1,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,60세,경상,보행자,여,60세,부상신고
2023010200100010,2023년 1월 2일 02시,월요일,대구광역시 수성구 매호동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,중상,,,,
2023010200100095,2023년 1월 2일 09시,월요일,대구광역시 달성군 다사읍,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,62세,상해없음,승용,남,35세,경상
