사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018010100100018,2018년 1월 1일 00시,월요일,대구광역시 남구 봉덕동,경상사고,0,0,1,0,차대차 - 후진중충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,59세,상해없음,승용,남,54세,경상
2018010100100019,2018년 1월 1일 00시,월요일,대구광역시 중구 삼덕동1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,19세,경상
2018010100100034,2018년 1월 1일 01시,월요일,대구광역시 남구 대명동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,54세,경상
2018010100100035,2018년 1월 1일 01시,월요일,대구광역시 북구 복현동,경상사고,0,0,1,3,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,57세,경상
2018010100100036,2018년 1월 1일 01시,월요일,대구광역시 북구 산격동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,32세,기타불명
2018010100100055,2018년 1월 1일 02시,월요일,대구광역시 남구 대명동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,승용,여,30세,상해없음,보행자,남,56세,경상
2018010100100087,2018년 1월 1일 04시,월요일,대구광역시 중구 대신동,중상사고,0,1,2,0,차대차 - 추돌,차로위반,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,25세,중상
2018010100100100,2018년 1월 1일 05시,월요일,대구광역시 수성구 만촌동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,50세,중상
2018010100100115,2018년 1월 1일 06시,월요일,대구광역시 달서구 상인동,경상사고,0,0,4,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,48세,경상
2018010100100116,2018년 1월 1일 06시,월요일,대구광역시 달성군 다사읍,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,17세,상해없음,,,,
2018010100100149,2018년 1월 1일 08시,월요일,대구광역시 동구 효목동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,여,65세,경상
2018010100100159,2018년 1월 1일 09시,월요일,대구광역시 달서구 월성동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,64세,경상
2018010100100184,2018년 1월 1일 10시,월요일,대구광역시 달서구 이곡동,경상사고,0,0,5,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,43세,경상
2018010100100230,2018년 1월 1일 13시,월요일,대구광역시 남구 대명동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,28세,중상,승용,남,58세,경상
