"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~9세","2013년_계_10~19세","2013년_계_20~29세","2013년_계_30~39세","2013년_계_40~49세","2013년_계_50~59세","2013년_계_60~69세","2013년_계_70~79세","2013년_계_80~89세","2013년_계_90~99세","2013년_계_100세 이상","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~9세","2013년_남_10~19세","2013년_남_20~29세","2013년_남_30~39세","2013년_남_40~49세","2013년_남_50~59세","2013년_남_60~69세","2013년_남_70~79세","2013년_남_80~89세","2013년_남_90~99세","2013년_남_100세 이상","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~9세","2013년_여_10~19세","2013년_여_20~29세","2013년_여_30~39세","2013년_여_40~49세","2013년_여_50~59세","2013년_여_60~69세","2013년_여_70~79세","2013년_여_80~89세","2013년_여_90~99세","2013년_여_100세 이상"
"부산광역시 영도구 청학제1동(2620063000)","8,458","8,458","543","737","904","1,210","1,241","1,562","1,177","827","229","22","6","4,182","4,182","284","381","458","666","685","780","519","350","54","5","0","4,276","4,276","259","356","446","544","556","782","658","477","175","17","6"
"부산광역시 영도구 청학제2동(2620064000)","21,739","21,739","1,497","2,281","2,591","2,959","3,469","4,075","2,697","1,634","463","64","9","10,863","10,863","781","1,155","1,435","1,527","1,798","1,988","1,326","712","124","13","4","10,876","10,876","716","1,126","1,156","1,432","1,671","2,087","1,371","922","339","51","5"
"부산광역시 영도구 동삼제1동(2620065000)","32,287","32,287","2,066","3,665","4,258","4,162","5,054","6,155","3,838","2,325","666","91","7","15,877","15,877","1,026","1,917","2,341","2,120","2,438","2,999","1,853","966","197","20","0","16,410","16,410","1,040","1,748","1,917","2,042","2,616","3,156","1,985","1,359","469","71","7"
"부산광역시 영도구 동삼제2동(2620066000)","4,106","4,106","233","338","634","580","544","691","614","354","100","17","1","2,177","2,177","114","186","408","335","295","325","318","154","37","5","0","1,929","1,929","119","152","226","245","249","366","296","200","63","12","1"
"부산광역시 영도구 동삼제3동(2620067000)","13,123","13,123","778","1,214","1,524","1,770","1,868","2,592","1,786","1,200","334","52","5","6,416","6,416","389","624","843","937","969","1,300","829","436","81","8","0","6,707","6,707","389","590","681","833","899","1,292","957","764","253","44","5"
"부산광역시 부산진구 (2623000000)","389,765","389,765","28,062","38,058","53,787","61,250","61,551","68,539","43,020","26,947","7,481","901","169","191,789","191,789","14,313","20,203","27,356","31,339","30,929","33,085","20,423","11,588","2,336","188","29","197,976","197,976","13,749","17,855","26,431","29,911","30,622","35,454","22,597","15,359","5,145","713","140"
"부산광역시 부산진구 부전제1동(2623051000)","6,740","6,740","183","356","1,327","1,053","912","1,333","858","541","159","14","4","3,502","3,502","105","191","637","569","525","713","435","265","57","4","1","3,238","3,238","78","165","690","484","387","620","423","276","102","10","3"
"부산광역시 부산진구 부전제2동(2623052000)","9,865","9,865","702","680","1,780","1,970","1,507","1,663","897","453","172","36","5","4,858","4,858","366","362","828","1,025","760","804","443","206","52","12","0","5,007","5,007","336","318","952","945","747","859","454","247","120","24","5"
"부산광역시 부산진구 범전동(2623053000)","6,809","6,809","321","543","751","951","990","1,283","1,003","740","194","25","8","3,343","3,343","171","295","404","507","533","632","434","298","61","7","1","3,466","3,466","150","248","347","444","457","651","569","442","133","18","7"
"부산광역시 부산진구 연지동(2623054000)","24,588","24,588","2,389","2,513","2,791","3,952","3,971","4,098","2,666","1,707","452","44","5","11,898","11,898","1,214","1,292","1,518","1,879","2,029","1,869","1,206","744","142","5","0","12,690","12,690","1,175","1,221","1,273","2,073","1,942","2,229","1,460","963","310","39","5"
"부산광역시 부산진구 초읍동(2623055000)","24,686","24,686","1,429","2,499","2,942","3,235","3,830","4,483","3,464","2,155","562","78","9","12,022","12,022","771","1,298","1,537","1,673","1,886","2,084","1,592","986","175","19","1","12,664","12,664","658","1,201","1,405","1,562","1,944","2,399","1,872","1,169","387","59","8"
"부산광역시 부산진구 양정제1동(2623056000)","23,439","23,439","2,006","2,677","2,996","3,653","3,976","3,879","2,278","1,480","432","51","11","11,348","11,348","1,055","1,410","1,510","1,793","1,934","1,822","1,049","597","161","15","2","12,091","12,091","951","1,267","1,486","1,860","2,042","2,057","1,229","883","271","36","9"
"부산광역시 부산진구 양정제2동(2623057000)","15,751","15,751","835","1,224","2,460","2,861","2,328","2,517","1,908","1,253","321","38","6","7,649","7,649","427","654","1,139","1,515","1,178","1,147","905","558","117","7","2","8,102","8,102","408","570","1,321","1,346","1,150","1,370","1,003","695","204","31","4"
"부산광역시 부산진구 전포제1동(2623060000)","9,114","9,114","379","739","1,349","1,378","1,318","1,537","1,184","938","255","34","3","4,486","4,486","188","379","652","745","712","742","555","418","85","10","0","4,628","4,628","191","360","697","633","606","795","629","520","170","24","3"
"부산광역시 부산진구 전포제2동(2623061000)","21,609","21,609","1,443","1,808","3,109","3,811","3,236","3,657","2,488","1,565","435","48","9","10,480","10,480","718","960","1,502","1,861","1,663","1,729","1,185","691","163","7","1","11,129","11,129","725","848","1,607","1,950","1,573","1,928","1,303","874","272","41","8"
"부산광역시 부산진구 전포3동(2623062000)","10,370","10,370","710","856","1,670","1,964","1,568","1,611","1,015","747","190","29","10","5,088","5,088","349","447","816","997","822","816","469","310","52","7","3","5,282","5,282","361","409","854","967","746","795","546","437","138","22","7"
"부산광역시 부산진구 부암제1동(2623064000)","21,265","21,265","1,860","1,876","2,511","3,619","3,334","3,617","2,468","1,507","402","54","17","10,502","10,502","947","993","1,290","1,829","1,725","1,747","1,164","655","135","15","2","10,763","10,763","913","883","1,221","1,790","1,609","1,870","1,304","852","267","39","15"
"부산광역시 부산진구 부암제3동(2623066000)","24,746","24,746","2,079","3,040","3,047","3,630","4,365","4,393","2,341","1,427","370","45","9","12,435","12,435","1,048","1,654","1,630","1,818","2,163","2,233","1,126","636","116","8","3","12,311","12,311","1,031","1,386","1,417","1,812","2,202","2,160","1,215","791","254","37","6"
"부산광역시 부산진구 당감제1동(2623067000)","28,550","28,550","2,167","3,331","3,681","4,043","4,868","5,184","2,863","1,740","594","71","8","13,838","13,838","1,120","1,751","1,923","2,028","2,329","2,480","1,347","697","153","9","1","14,712","14,712","1,047","1,580","1,758","2,015","2,539","2,704","1,516","1,043","441","62","7"
"부산광역시 부산진구 당감제2동(2623068000)","10,602","10,602","898","881","1,321","1,815","1,516","1,941","1,222","750","230","20","8","5,245","5,245","468","471","697","924","788","932","578","315","67","4","1","5,357","5,357","430","410","624","891","728","1,009","644","435","163","16","7"
"부산광역시 부산진구 당감제4동(2623070000)","14,011","14,011","1,250","1,554","1,601","2,334","2,517","2,314","1,362","832","217","24","6","6,992","6,992","617","814","843","1,210","1,280","1,139","653","364","66","4","2","7,019","7,019","633","740","758","1,124","1,237","1,175","709","468","151","20","4"
"부산광역시 부산진구 가야제1동(2623071000)","24,574","24,574","1,510","2,195","4,181","3,884","3,662","4,308","2,760","1,639","386","44","5","12,257","12,257","772","1,177","2,174","2,076","1,840","2,072","1,325","713","102","6","0","12,317","12,317","738","1,018","2,007","1,808","1,822","2,236","1,435","926","284","38","5"
"부산광역시 부산진구 가야제2동(2623072000)","18,604","18,604","1,323","1,899","2,571","2,570","2,833","3,529","2,283","1,212","324","51","9","9,236","9,236","654","1,026","1,366","1,329","1,398","1,686","1,117","550","97","11","2","9,368","9,368","669","873","1,205","1,241","1,435","1,843","1,166","662","227","40","7"
"부산광역시 부산진구 개금제1동(2623074000)","14,575","14,575","939","1,277","2,726","2,475","2,179","2,384","1,470","875","227","21","2","7,057","7,057","473","653","1,246","1,317","1,064","1,119","718","382","81","4","0","7,518","7,518","466","624","1,480","1,158","1,115","1,265","752","493","146","17","2"
"부산광역시 부산진구 개금제2동(2623075000)","13,756","13,756","1,064","1,555","1,898","1,915","2,220","2,349","1,500","994","229","31","1","6,880","6,880","523","866","1,022","991","1,115","1,173","710","410","62","8","0","6,876","6,876","541","689","876","924","1,105","1,176","790","584","167","23","1"
"부산광역시 부산진구 개금제3동(2623076000)","34,386","34,386","2,780","4,237","4,733","4,984","5,955","6,358","2,970","1,730","571","61","7","16,955","16,955","1,421","2,264","2,491","2,475","2,813","3,157","1,470","691","160","13","0","17,431","17,431","1,359","1,973","2,242","2,509","3,142","3,201","1,500","1,039","411","48","7"
"부산광역시 부산진구 범천제1동(2623077000)","9,313","9,313","416","628","1,468","1,459","1,376","1,742","1,147","805","234","29","9","4,545","4,545","212","343","665","769","739","854","553","328","75","6","1","4,768","4,768","204","285","803","690","637","888","594","477","159","23","8"
"부산광역시 부산진구 범천제2동(2623078000)","12,829","12,829","853","1,017","1,540","2,103","1,753","2,483","1,693","1,054","287","32","14","6,411","6,411","427","533","825","1,159","920","1,193","824","444","75","5","6","6,418","6,418","426","484","715","944","833","1,290","869","610","212","27","8"
"부산광역시 부산진구 범천제4동(2623079000)","9,583","9,583","526","673","1,334","1,591","1,337","1,876","1,180","803","238","21","4","4,762","4,762","267","370","641","850","713","942","565","330","82","2","0","4,821","4,821","259","303","693","741","624","934","615","473","156","19","4"
"부산광역시 동래구 (2626000000)","276,689","276,689","19,722","32,688","36,372","38,892","46,075","50,291","30,390","16,623","4,897","642","97","136,514","136,514","10,184","17,578","19,312","19,397","22,179","23,919","14,790","7,496","1,488","148","23","140,175","140,175","9,538","15,110","17,060","19,495","23,896","26,372","15,600","9,127","3,409","494","74"
"부산광역시 동래구 수민동(2626051000)","33,896","33,896","3,032","3,746","4,430","5,302","5,512","5,768","3,504","1,932","580","77","13","16,773","16,773","1,590","2,092","2,344","2,612","2,628","2,737","1,696","877","169","21","7","17,123","17,123","1,442","1,654","2,086","2,690","2,884","3,031","1,808","1,055","411","56","6"
"부산광역시 동래구 복산동(2626052000)","12,865","12,865","605","1,333","1,568","1,534","1,947","2,481","1,784","1,208","335","56","14","6,360","6,360","304","720","865","849","961","1,208","824","505","113","11","0","6,505","6,505","301","613","703","685","986","1,273","960","703","222","45","14"
"부산광역시 동래구 명륜동(2626054500)","17,226","17,226","1,566","1,994","2,061","2,631","2,929","2,804","1,796","1,075","337","28","5","8,421","8,421","817","1,096","1,046","1,260","1,450","1,321","852","473","97","9","0","8,805","8,805","749","898","1,015","1,371","1,479","1,483","944","602","240","19","5"
"부산광역시 동래구 온천제1동(2626055000)","19,794","19,794","1,131","1,545","2,684","3,417","3,031","3,554","2,353","1,524","462","72","21","9,520","9,520","583","794","1,316","1,712","1,512","1,658","1,085","661","176","18","5","10,274","10,274","548","751","1,368","1,705","1,519","1,896","1,268","863","286","54","16"
"부산광역시 동래구 온천제2동(2626056000)","22,590","22,590","1,440","2,799","2,854","2,788","3,517","4,110","2,755","1,642","597","84","4","11,028","11,028","731","1,501","1,519","1,391","1,678","1,926","1,328","745","183","24","2","11,562","11,562","709","1,298","1,335","1,397","1,839","2,184","1,427","897","414","60","2"
"부산광역시 동래구 온천제3동(2626057000)","35,751","35,751","2,408","4,147","5,074","5,111","5,924","6,649","3,772","2,032","538","85","11","17,726","17,726","1,237","2,201","2,685","2,561","2,844","3,197","1,857","952","176","15","1","18,025","18,025","1,171","1,946","2,389","2,550","3,080","3,452","1,915","1,080","362","70","10"
"부산광역시 동래구 사직제1동(2626058000)","9,748","9,748","541","1,174","1,319","1,281","1,654","1,743","1,142","691","186","15","2","4,771","4,771","273","645","705","646","801","796","545","304","51","3","2","4,977","4,977","268","529","614","635","853","947","597","387","135","12","0"
"부산광역시 동래구 사직제2동(2626059000)","28,628","28,628","2,822","4,994","3,309","3,794","5,952","4,462","2,039","953","270","29","4","14,122","14,122","1,459","2,638","1,817","1,645","2,825","2,238","1,015","413","65","6","1","14,506","14,506","1,363","2,356","1,492","2,149","3,127","2,224","1,024","540","205","23","3"
"부산광역시 동래구 사직제3동(2626060000)","14,809","14,809","756","1,582","1,902","1,975","2,335","2,875","2,031","1,030","276","39","8","7,429","7,429","402","861","1,034","1,068","1,144","1,357","978","497","82","5","1","7,380","7,380","354","721","868","907","1,191","1,518","1,053","533","194","34","7"
"부산광역시 동래구 안락제1동(2626074000)","17,100","17,100","1,097","1,761","2,208","2,417","2,734","3,272","2,130","1,124","314","39","4","8,528","8,528","588","928","1,185","1,256","1,357","1,537","1,035","537","94","9","2","8,572","8,572","509","833","1,023","1,161","1,377","1,735","1,095","587","220","30","2"
"부산광역시 동래구 안락제2동(2626075000)","31,945","31,945","2,618","4,148","4,217","4,469","5,627","5,744","3,088","1,512","457","59","6","15,789","15,789","1,326","2,247","2,281","2,184","2,671","2,735","1,543","654","134","14","0","16,156","16,156","1,292","1,901","1,936","2,285","2,956","3,009","1,545","858","323","45","6"
"부산광역시 동래구 명장제1동(2626076100)","16,250","16,250","832","1,698","2,355","2,034","2,498","3,391","2,111","992","305","31","3","8,048","8,048","401","888","1,237","1,071","1,192","1,642","1,046","479","84","7","1","8,202","8,202","431","810","1,118","963","1,306","1,749","1,065","513","221","24","2"
"부산광역시 동래구 명장제2동(2626076200)","16,087","16,087","874","1,767","2,391","2,139","2,415","3,438","1,885","908","240","28","2","7,999","7,999","473","967","1,278","1,142","1,116","1,567","986","399","64","6","1","8,088","8,088","401","800","1,113","997","1,299","1,871","899","509","176","22","1"
"부산광역시 남구 (2629000000)","291,770","291,770","22,078","31,809","37,937","42,992","47,536","50,143","33,403","19,787","5,366","626","93","144,189","144,189","11,363","16,804","20,077","21,968","23,748","23,773","15,787","8,883","1,645","121","20","147,581","147,581","10,715","15,005","17,860","21,024","23,788","26,370","17,616","10,904","3,721","505","73"
"부산광역시 남구 대연제1동(2629051000)","21,457","21,457","1,106","1,924","3,868","3,181","3,057","3,667","2,614","1,565","412","55","8","10,647","10,647","578","1,010","2,020","1,728","1,530","1,663","1,256","716","136","8","2","10,810","10,810","528","914","1,848","1,453","1,527","2,004","1,358","849","276","47","6"
"부산광역시 남구 대연제3동(2629053000)","33,804","33,804","3,011","3,618","5,738","5,724","5,687","5,002","2,823","1,568","554","70","9","16,567","16,567","1,546","1,857","2,968","2,861","2,733","2,368","1,341","700","178","13","2","17,237","17,237","1,465","1,761","2,770","2,863","2,954","2,634","1,482","868","376","57","7"
"부산광역시 남구 대연제4동(2629054000)","13,216","13,216","688","1,279","1,658","1,732","1,929","2,547","1,899","1,195","261","25","3","6,508","6,508","357","663","894","937","985","1,150","864","563","91","3","1","6,708","6,708","331","616","764","795","944","1,397","1,035","632","170","22","2"
"부산광역시 남구 대연제5동(2629055000)","15,591","15,591","1,166","1,789","2,031","2,355","2,556","2,464","1,774","1,122","295","34","5","7,650","7,650","610","957","1,064","1,166","1,250","1,143","829","532","90","8","1","7,941","7,941","556","832","967","1,189","1,306","1,321","945","590","205","26","4"
"부산광역시 남구 대연제6동(2629056000)","9,514","9,514","678","1,139","1,132","1,241","1,615","1,648","1,141","695","199","22","4","4,667","4,667","364","610","597","616","793","767","554","306","57","3","0","4,847","4,847","314","529","535","625","822","881","587","389","142","19","4"
"부산광역시 남구 용호제1동(2629057000)","45,361","45,361","4,203","6,461","5,091","6,102","8,523","7,493","4,220","2,475","698","91","4","21,993","21,993","2,148","3,363","2,649","2,802","4,096","3,647","1,961","1,087","214","25","1","23,368","23,368","2,055","3,098","2,442","3,300","4,427","3,846","2,259","1,388","484","66","3"
"부산광역시 남구 용호제2동(2629058000)","20,763","20,763","1,994","2,267","2,382","3,198","3,416","3,557","2,287","1,230","387","40","5","10,220","10,220","1,021","1,162","1,286","1,596","1,722","1,670","1,136","513","108","5","1","10,543","10,543","973","1,105","1,096","1,602","1,694","1,887","1,151","717","279","35","4"
"부산광역시 남구 용호제3동(2629059000)","14,671","14,671","861","1,504","1,868","1,963","2,264","2,817","2,012","1,061","290","26","5","7,185","7,185","431","780","989","1,028","1,132","1,290","975","484","74","2","0","7,486","7,486","430","724","879","935","1,132","1,527","1,037","577","216","24","5"
"부산광역시 남구 용호제4동(2629060000)","9,969","9,969","962","956","1,279","1,825","1,488","1,636","1,123","543","136","20","1","4,960","4,960","491","517","657","955","746","765","527","249","49","4","0","5,009","5,009","471","439","622","870","742","871","596","294","87","16","1"
"부산광역시 남구 용당동(2629061000)","9,634","9,634","790","1,175","1,148","1,397","1,683","1,682","1,047","554","134","20","4","4,893","4,893","383","648","632","739","851","845","489","263","39","2","2","4,741","4,741","407","527","516","658","832","837","558","291","95","18","2"
"부산광역시 남구 감만제1동(2629062000)","17,326","17,326","1,386","1,745","2,071","2,569","2,730","3,113","2,084","1,286","289","40","13","8,796","8,796","742","946","1,118","1,389","1,403","1,524","989","576","95","12","2","8,530","8,530","644","799","953","1,180","1,327","1,589","1,095","710","194","28","11"
"부산광역시 남구 감만제2동(2629063000)","8,018","8,018","508","780","968","1,157","1,241","1,379","1,113","689","159","19","5","4,035","4,035","265","429","557","622","670","612","509","321","45","4","1","3,983","3,983","243","351","411","535","571","767","604","368","114","15","4"
"부산광역시 남구 우암동(2629064500)","19,612","19,612","1,190","1,762","2,310","2,788","2,802","3,802","2,830","1,622","439","60","7","9,859","9,859","626","953","1,264","1,496","1,486","1,802","1,372","725","119","14","2","9,753","9,753","564","809","1,046","1,292","1,316","2,000","1,458","897","320","46","5"
"부산광역시 남구 문현제1동(2629068000)","16,913","16,913","1,289","1,987","2,038","2,513","2,925","2,773","1,928","1,129","306","20","5","8,363","8,363","661","1,035","1,081","1,269","1,472","1,374","872","503","90","5","1","8,550","8,550","628","952","957","1,244","1,453","1,399","1,056","626","216","15","4"
"부산광역시 남구 문현제2동(2629069000)","8,928","8,928","449","681","972","1,240","1,388","1,694","1,238","951","277","30","8","4,504","4,504","233","377","514","678","778","866","594","372","84","5","3","4,424","4,424","216","304","458","562","610","828","644","579","193","25","5"
"부산광역시 남구 문현제3동(2629070000)","15,048","15,048","1,082","1,651","1,877","2,251","2,468","2,630","1,692","1,092","276","26","3","7,397","7,397","549","873","995","1,125","1,217","1,242","802","490","99","5","0","7,651","7,651","533","778","882","1,126","1,251","1,388","890","602","177","21","3"
"부산광역시 남구 문현제4동(2629071000)","11,945","11,945","715","1,091","1,506","1,756","1,764","2,239","1,578","1,010","254","28","4","5,945","5,945","358","624","792","961","884","1,045","717","483","77","3","1","6,000","6,000","357","467","714","795","880","1,194","861","527","177","25","3"
"부산광역시 북구 (2632000000)","309,719","309,719","23,713","39,002","43,316","42,781","54,249","57,686","28,178","15,516","4,671","542","65","154,473","154,473","12,276","20,778","22,926","21,831","25,750","28,992","14,080","6,484","1,247","95","14","155,246","155,246","11,437","18,224","20,390","20,950","28,499","28,694","14,098","9,032","3,424","447","51"
"부산광역시 북구 구포제1동(2632051000)","13,291","13,291","629","1,318","1,808","1,650","2,145","2,815","1,676","981","232","35","2","6,802","6,802","312","687","964","936","1,125","1,439","848","417","71","3","0","6,489","6,489","317","631","844","714","1,020","1,376","828","564","161","32","2"
"부산광역시 북구 구포제2동(2632052000)","29,909","29,909","2,099","3,220","4,422","4,258","5,044","6,004","2,916","1,519","370","45","12","15,443","15,443","1,071","1,768","2,379","2,330","2,523","3,075","1,505","680","99","9","4","14,466","14,466","1,028","1,452","2,043","1,928","2,521","2,929","1,411","839","271","36","8"
"부산광역시 북구 구포제3동(2632052100)","25,743","25,743","1,725","3,382","3,849","3,532","4,747","4,846","2,287","1,061","277","36","1","13,151","13,151","931","1,838","2,035","1,911","2,264","2,480","1,163","458","64","7","0","12,592","12,592","794","1,544","1,814","1,621","2,483","2,366","1,124","603","213","29","1"
"부산광역시 북구 금곡동(2632053000)","41,363","41,363","2,916","5,363","5,477","4,885","7,444","7,670","3,663","2,881","986","78","0","20,162","20,162","1,480","2,817","2,988","2,446","3,394","3,978","1,779","1,006","263","11","0","21,201","21,201","1,436","2,546","2,489","2,439","4,050","3,692","1,884","1,875","723","67","0"
"부산광역시 북구 화명제1동(2632054100)","43,469","43,469","4,325","6,447","6,488","6,301","8,222","7,471","2,645","1,133","380","54","3","21,503","21,503","2,208","3,461","3,299","3,001","3,675","3,879","1,395","489","85","11","0","21,966","21,966","2,117","2,986","3,189","3,300","4,547","3,592","1,250","644","295","43","3"
"부산광역시 북구 화명제2동(2632054200)","19,818","19,818","1,352","2,877","2,999","2,334","3,724","3,721","1,492","881","341","70","27","9,923","9,923","696","1,539","1,601","1,190","1,716","1,939","759","368","82","26","7","9,895","9,895","656","1,338","1,398","1,144","2,008","1,782","733","513","259","44","20"
"부산광역시 북구 화명제3동(2632054300)","33,549","33,549","3,659","5,664","3,781","4,746","7,192","4,693","2,084","1,295","385","50","0","16,461","16,461","1,950","2,946","1,908","2,101","3,432","2,424","1,013","555","126","6","0","17,088","17,088","1,709","2,718","1,873","2,645","3,760","2,269","1,071","740","259","44","0"
"부산광역시 북구 덕천제1동(2632055000)","17,102","17,102","930","1,558","2,592","2,459","2,483","3,525","1,964","1,176","377","36","2","8,516","8,516","495","883","1,373","1,344","1,207","1,686","952","472","98","6","0","8,586","8,586","435","675","1,219","1,115","1,276","1,839","1,012","704","279","30","2"
"부산광역시 북구 덕천제2동(2632056000)","14,995","14,995","867","1,457","2,213","2,247","2,382","2,943","1,686","911","264","21","4","7,536","7,536","458","766","1,217","1,219","1,188","1,388","814","407","73","4","2","7,459","7,459","409","691","996","1,028","1,194","1,555","872","504","191","17","2"
"부산광역시 북구 덕천제3동(2632056100)","13,441","13,441","710","1,353","1,882","1,887","2,121","2,580","1,726","923","226","29","4","6,612","6,612","362","690","1,016","1,068","1,029","1,245","765","364","69","3","1","6,829","6,829","348","663","866","819","1,092","1,335","961","559","157","26","3"
"부산광역시 북구 만덕제1동(2632057100)","11,545","11,545","837","1,094","1,552","1,781","1,624","2,414","1,348","697","180","15","3","5,774","5,774","422","564","805","943","809","1,189","678","314","49","1","0","5,771","5,771","415","530","747","838","815","1,225","670","383","131","14","3"
"부산광역시 북구 만덕제2동(2632057200)","22,957","22,957","1,763","2,851","2,952","3,175","3,792","4,412","2,481","1,105","376","44","6","11,453","11,453","905","1,498","1,616","1,586","1,875","2,120","1,251","500","96","6","0","11,504","11,504","858","1,353","1,336","1,589","1,917","2,292","1,230","605","280","38","6"
"부산광역시 북구 만덕제3동(2632057300)","22,537","22,537","1,901","2,418","3,301","3,526","3,329","4,592","2,210","953","277","29","1","11,137","11,137","986","1,321","1,725","1,756","1,513","2,150","1,158","454","72","2","0","11,400","11,400","915","1,097","1,576","1,770","1,816","2,442","1,052","499","205","27","1"
"부산광역시 해운대구 (2635000000)","425,536","425,536","35,621","54,575","52,348","61,308","77,668","71,927","39,810","23,925","7,395","847","112","207,384","207,384","18,368","28,750","27,301","29,285","37,118","35,206","18,947","9,950","2,218","218","23","218,152","218,152","17,253","25,825","25,047","32,023","40,550","36,721","20,863","13,975","5,177","629","89"
"부산광역시 해운대구 우제1동(2635051000)","49,535","49,535","4,313","5,695","6,115","7,167","8,486","8,709","5,137","2,904","869","117","23","23,881","23,881","2,175","2,922","3,206","3,308","3,973","4,194","2,432","1,353","273","39","6","25,654","25,654","2,138","2,773","2,909","3,859","4,513","4,515","2,705","1,551","596","78","17"
"부산광역시 해운대구 우제2동(2635052000)","30,778","30,778","2,871","4,015","3,556","4,621","5,574","5,024","2,845","1,659","541","69","3","14,889","14,889","1,473","2,130","1,804","2,130","2,649","2,395","1,370","743","178","16","1","15,889","15,889","1,398","1,885","1,752","2,491","2,925","2,629","1,475","916","363","53","2"
"부산광역시 해운대구 중제1동(2635053000)","21,843","21,843","1,623","2,401","2,777","3,361","3,894","3,720","2,205","1,385","411","58","8","10,549","10,549","819","1,277","1,380","1,618","1,918","1,769","1,030","577","149","10","2","11,294","11,294","804","1,124","1,397","1,743","1,976","1,951","1,175","808","262","48","6"
"부산광역시 해운대구 중제2동(2635054000)","10,902","10,902","620","967","1,447","1,733","1,953","2,045","1,236","675","194","25","7","5,305","5,305","352","492","777","881","936","938","555","308","57","8","1","5,597","5,597","268","475","670","852","1,017","1,107","681","367","137","17","6"
"부산광역시 해운대구 좌제1동(2635055100)","19,462","19,462","1,887","3,083","2,467","2,710","4,069","2,775","1,114","947","372","38","0","9,243","9,243","982","1,610","1,164","1,119","1,909","1,436","507","364","140","12","0","10,219","10,219","905","1,473","1,303","1,591","2,160","1,339","607","583","232","26","0"
"부산광역시 해운대구 좌제2동(2635055200)","34,241","34,241","2,916","4,921","4,745","4,997","6,687","5,329","2,291","1,694","612","48","1","16,166","16,166","1,496","2,590","2,323","2,192","2,935","2,707","1,035","682","193","13","0","18,075","18,075","1,420","2,331","2,422","2,805","3,752","2,622","1,256","1,012","419","35","1"
"부산광역시 해운대구 좌제3동(2635055300)","18,790","18,790","1,514","2,926","2,337","2,260","3,722","3,075","1,386","1,110","426","33","1","8,963","8,963","763","1,564","1,225","1,024","1,642","1,547","630","412","146","10","0","9,827","9,827","751","1,362","1,112","1,236","2,080","1,528","756","698","280","23","1"
"부산광역시 해운대구 좌제4동(2635055400)","26,186","26,186","2,433","4,459","3,110","3,209","5,569","3,986","1,685","1,255","446","34","0","12,563","12,563","1,227","2,384","1,595","1,353","2,535","2,044","773","492","144","16","0","13,623","13,623","1,206","2,075","1,515","1,856","3,034","1,942","912","763","302","18","0"
"부산광역시 해운대구 송정동(2635056000)","9,816","9,816","624","932","1,260","1,320","1,557","1,929","1,197","739","229","27","2","4,777","4,777","328","479","671","701","779","875","572","300","65","7","0","5,039","5,039","296","453","589","619","778","1,054","625","439","164","20","2"
"부산광역시 해운대구 반여제1동(2635057000)","44,530","44,530","4,663","6,525","4,899","6,777","8,719","6,849","3,576","1,857","607","57","1","22,123","22,123","2,446","3,426","2,579","3,102","4,337","3,497","1,797","761","164","14","0","22,407","22,407","2,217","3,099","2,320","3,675","4,382","3,352","1,779","1,096","443","43","1"
"부산광역시 해운대구 반여제2동(2635058000)","16,315","16,315","835","1,674","2,159","2,206","2,686","3,145","2,022","1,206","340","30","12","8,055","8,055","436","904","1,193","1,191","1,308","1,473","960","491","91","6","2","8,260","8,260","399","770","966","1,015","1,378","1,672","1,062","715","249","24","10"
"부산광역시 해운대구 반여제3동(2635059000)","11,815","11,815","578","1,253","1,539","1,552","1,970","2,273","1,427","938","245","32","8","5,855","5,855","288","666","857","867","973","1,090","665","367","72","8","2","5,960","5,960","290","587","682","685","997","1,183","762","571","173","24","6"
"부산광역시 해운대구 반여제4동(2635059500)","17,261","17,261","1,583","2,481","2,184","2,592","3,261","2,952","1,373","624","191","19","1","8,604","8,604","808","1,304","1,160","1,280","1,535","1,484","720","257","51","5","0","8,657","8,657","775","1,177","1,024","1,312","1,726","1,468","653","367","140","14","1"
"부산광역시 해운대구 반송제1동(2635061000)","10,576","10,576","461","1,115","1,212","1,331","1,779","1,951","1,442","994","249","31","11","5,349","5,349","224","588","660","768","940","984","687","417","72","4","5","5,227","5,227","237","527","552","563","839","967","755","577","177","27","6"
"부산광역시 해운대구 반송제2동(2635062000)","30,223","30,223","1,723","3,168","3,706","3,869","4,748","5,873","3,923","2,454","660","86","13","14,889","14,889","901","1,682","2,040","2,148","2,326","2,914","1,756","950","152","19","1","15,334","15,334","822","1,486","1,666","1,721","2,422","2,959","2,167","1,504","508","67","12"
"부산광역시 해운대구 반송제3동(2635063000)","8,885","8,885","430","961","1,093","1,098","1,535","1,586","1,168","788","185","30","11","4,424","4,424","233","487","597","608","792","803","527","319","50","7","1","4,461","4,461","197","474","496","490","743","783","641","469","135","23","10"
"부산광역시 해운대구 재송제1동(2635065000)","32,985","32,985","4,030","4,494","3,503","5,503","6,260","4,801","2,711","1,263","360","56","4","16,280","16,280","2,131","2,362","1,829","2,479","3,149","2,304","1,350","567","96","11","2","16,705","16,705","1,899","2,132","1,674","3,024","3,111","2,497","1,361","696","264","45","2"
