"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~9세","2016년_계_10~19세","2016년_계_20~29세","2016년_계_30~39세","2016년_계_40~49세","2016년_계_50~59세","2016년_계_60~69세","2016년_계_70~79세","2016년_계_80~89세","2016년_계_90~99세","2016년_계_100세 이상","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~9세","2016년_남_10~19세","2016년_남_20~29세","2016년_남_30~39세","2016년_남_40~49세","2016년_남_50~59세","2016년_남_60~69세","2016년_남_70~79세","2016년_남_80~89세","2016년_남_90~99세","2016년_남_100세 이상","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~9세","2016년_여_10~19세","2016년_여_20~29세","2016년_여_30~39세","2016년_여_40~49세","2016년_여_50~59세","2016년_여_60~69세","2016년_여_70~79세","2016년_여_80~89세","2016년_여_90~99세","2016년_여_100세 이상"
"대구광역시 서구 평리2동(2717063000)","8,875","8,875","814","673","1,151","1,322","1,408","1,623","1,155","526","180","21","2","4,370","4,370","410","357","634","666","724","753","550","223","44","8","1","4,505","4,505","404","316","517","656","684","870","605","303","136","13","1"
"대구광역시 서구 평리3동(2717064000)","13,262","13,262","585","1,126","1,910","1,469","2,099","2,876","1,886","969","289","50","3","6,739","6,739","305","613","1,056","823","1,102","1,441","880","415","97","6","1","6,523","6,523","280","513","854","646","997","1,435","1,006","554","192","44","2"
"대구광역시 서구 평리4동(2717065000)","19,406","19,406","1,744","1,454","2,635","3,134","2,821","3,682","2,442","1,060","388","43","3","9,769","9,769","884","782","1,476","1,657","1,442","1,775","1,146","492","109","6","0","9,637","9,637","860","672","1,159","1,477","1,379","1,907","1,296","568","279","37","3"
"대구광역시 서구 평리5동(2717066000)","7,121","7,121","325","605","971","802","1,087","1,579","1,085","514","128","20","5","3,726","3,726","192","340","566","450","576","802","532","232","32","3","1","3,395","3,395","133","265","405","352","511","777","553","282","96","17","4"
"대구광역시 서구 평리6동(2717066100)","8,254","8,254","333","699","1,128","896","1,342","1,756","1,253","638","194","15","0","4,348","4,348","164","366","640","550","754","917","620","279","54","4","0","3,906","3,906","169","333","488","346","588","839","633","359","140","11","0"
"대구광역시 서구 상중이동(2717067500)","21,680","21,680","1,704","2,062","2,898","2,911","3,481","4,125","2,848","1,137","431","72","11","10,950","10,950","886","1,074","1,586","1,527","1,764","2,024","1,390","533","143","17","6","10,730","10,730","818","988","1,312","1,384","1,717","2,101","1,458","604","288","55","5"
"대구광역시 서구 원대동(2717069500)","9,906","9,906","391","759","1,257","1,106","1,566","2,036","1,512","933","319","26","1","5,062","5,062","195","398","679","634","867","1,069","704","401","113","2","0","4,844","4,844","196","361","578","472","699","967","808","532","206","24","1"
"대구광역시 남구 (2720000000)","156,433","156,433","8,791","12,353","20,679","20,931","24,016","27,199","22,257","13,897","5,633","616","61","76,147","76,147","4,527","6,481","11,082","10,806","12,209","12,918","10,169","5,827","1,980","132","16","80,286","80,286","4,264","5,872","9,597","10,125","11,807","14,281","12,088","8,070","3,653","484","45"
"대구광역시 남구 이천동(2720051500)","14,339","14,339","1,161","1,281","1,454","1,915","2,432","2,164","1,814","1,409","621","84","4","6,901","6,901","619","665","776","950","1,240","1,056","805","547","224","19","0","7,438","7,438","542","616","678","965","1,192","1,108","1,009","862","397","65","4"
"대구광역시 남구 봉덕1동(2720053000)","9,458","9,458","523","597","1,175","1,389","1,490","1,697","1,325","841","384","30","7","4,589","4,589","277","316","619","690","768","829","606","346","130","5","3","4,869","4,869","246","281","556","699","722","868","719","495","254","25","4"
"대구광역시 남구 봉덕2동(2720054000)","11,951","11,951","730","1,091","1,387","1,242","1,746","2,134","1,837","1,168","552","59","5","5,855","5,855","377","559","784","626","851","1,032","874","525","210","15","2","6,096","6,096","353","532","603","616","895","1,102","963","643","342","44","3"
"대구광역시 남구 봉덕3동(2720055000)","17,175","17,175","958","1,670","2,026","2,166","2,832","2,939","2,363","1,508","634","70","9","8,235","8,235","499","838","1,124","1,050","1,415","1,352","1,073","631","239","12","2","8,940","8,940","459","832","902","1,116","1,417","1,587","1,290","877","395","58","7"
"대구광역시 남구 대명1동(2720056000)","12,162","12,162","768","977","1,744","1,800","1,854","2,041","1,667","915","354","41","1","5,968","5,968","413","519","924","924","932","921","810","395","122","8","0","6,194","6,194","355","458","820","876","922","1,120","857","520","232","33","1"
"대구광역시 남구 대명2동(2720057100)","12,159","12,159","481","890","1,923","1,634","1,850","2,022","1,736","1,126","448","43","6","5,883","5,883","236","451","981","882","961","984","767","459","149","11","2","6,276","6,276","245","439","942","752","889","1,038","969","667","299","32","4"
"대구광역시 남구 대명3동(2720058600)","13,789","13,789","656","1,006","1,781","1,769","2,067","2,560","2,096","1,321","465","58","10","6,914","6,914","327","555","961","979","1,143","1,279","938","552","161","18","1","6,875","6,875","329","451","820","790","924","1,281","1,158","769","304","40","9"
"대구광역시 남구 대명4동(2720059000)","11,741","11,741","578","903","1,636","1,405","1,743","2,242","1,843","1,002","348","35","6","5,749","5,749","266","500","892","786","875","1,059","849","411","100","8","3","5,992","5,992","312","403","744","619","868","1,183","994","591","248","27","3"
"대구광역시 남구 대명5동(2720060000)","8,421","8,421","387","623","1,363","1,033","1,262","1,475","1,151","772","321","31","3","4,076","4,076","217","312","694","531","654","702","526","324","108","7","1","4,345","4,345","170","311","669","502","608","773","625","448","213","24","2"
"대구광역시 남구 대명6동(2720061000)","10,356","10,356","666","820","1,370","1,577","1,621","1,652","1,422","843","342","42","1","5,021","5,021","328","434","755","801","810","761","649","358","121","4","0","5,335","5,335","338","386","615","776","811","891","773","485","221","38","1"
"대구광역시 남구 대명9동(2720064000)","15,978","15,978","996","1,146","2,266","2,503","2,450","2,716","2,050","1,265","517","62","7","7,816","7,816","512","610","1,182","1,287","1,204","1,319","948","547","194","12","1","8,162","8,162","484","536","1,084","1,216","1,246","1,397","1,102","718","323","50","6"
"대구광역시 남구 대명10동(2720065000)","9,695","9,695","495","683","1,370","1,356","1,326","1,784","1,420","867","363","31","0","4,652","4,652","260","366","703","681","672","828","646","362","127","7","0","5,043","5,043","235","317","667","675","654","956","774","505","236","24","0"
"대구광역시 남구 대명11동(2720066000)","9,209","9,209","392","666","1,184","1,142","1,343","1,773","1,533","860","284","30","2","4,488","4,488","196","356","687","619","684","796","678","370","95","6","1","4,721","4,721","196","310","497","523","659","977","855","490","189","24","1"
"대구광역시 북구 (2723000000)","440,383","440,383","39,791","52,457","59,214","59,678","81,233","72,369","42,317","23,786","8,575","889","74","220,247","220,247","20,535","27,682","32,373","30,022","40,100","36,414","20,134","10,061","2,737","171","18","220,136","220,136","19,256","24,775","26,841","29,656","41,133","35,955","22,183","13,725","5,838","718","56"
"대구광역시 북구 고성동(2723051000)","5,943","5,943","250","430","712","660","856","1,159","968","619","259","27","3","3,002","3,002","139","221","371","395","475","585","462","265","81","7","1","2,941","2,941","111","209","341","265","381","574","506","354","178","20","2"
"대구광역시 북구 칠성동(2723052600)","21,848","21,848","2,427","2,015","2,570","3,729","3,477","3,204","2,342","1,434","560","79","11","10,639","10,639","1,225","988","1,352","1,842","1,744","1,573","1,090","617","194","13","1","11,209","11,209","1,202","1,027","1,218","1,887","1,733","1,631","1,252","817","366","66","10"
"대구광역시 북구 침산1동(2723055000)","4,844","4,844","241","355","623","540","697","1,129","744","367","133","14","1","2,587","2,587","129","203","360","305","388","619","389","149","42","2","1","2,257","2,257","112","152","263","235","309","510","355","218","91","12","0"
"대구광역시 북구 침산2동(2723056000)","16,903","16,903","2,175","2,105","1,792","2,504","3,195","2,321","1,571","929","273","36","2","8,237","8,237","1,124","1,083","963","1,142","1,552","1,163","703","404","93","9","1","8,666","8,666","1,051","1,022","829","1,362","1,643","1,158","868","525","180","27","1"
"대구광역시 북구 침산3동(2723057000)","21,555","21,555","2,171","2,835","2,481","2,957","4,032","3,282","2,093","1,264","399","37","4","10,498","10,498","1,121","1,457","1,309","1,394","1,945","1,644","962","548","112","6","0","11,057","11,057","1,050","1,378","1,172","1,563","2,087","1,638","1,131","716","287","31","4"
"대구광역시 북구 산격1동(2723061000)","11,085","11,085","411","788","1,379","1,138","1,615","2,242","1,918","1,175","381","35","3","5,506","5,506","215","430","787","668","852","1,154","808","475","110","6","1","5,579","5,579","196","358","592","470","763","1,088","1,110","700","271","29","2"
"대구광역시 북구 산격2동(2723062000)","12,346","12,346","817","1,387","1,887","1,386","2,063","2,395","1,399","719","272","21","0","6,201","6,201","402","775","1,075","742","952","1,183","675","312","74","11","0","6,145","6,145","415","612","812","644","1,111","1,212","724","407","198","10","0"
"대구광역시 북구 산격3동(2723063000)","9,122","9,122","387","703","1,971","1,286","1,254","1,449","1,130","670","244","24","4","4,664","4,664","197","370","1,096","751","665","687","529","281","85","3","0","4,458","4,458","190","333","875","535","589","762","601","389","159","21","4"
"대구광역시 북구 산격4동(2723063100)","9,481","9,481","449","732","1,371","1,168","1,421","1,811","1,427","815","262","24","1","4,904","4,904","249","414","804","663","742","892","666","389","83","2","0","4,577","4,577","200","318","567","505","679","919","761","426","179","22","1"
"대구광역시 북구 대현동(2723064500)","19,828","19,828","1,678","1,401","2,678","3,010","3,025","3,165","2,570","1,616","597","74","14","9,921","9,921","863","720","1,522","1,621","1,601","1,525","1,177","684","189","14","5","9,907","9,907","815","681","1,156","1,389","1,424","1,640","1,393","932","408","60","9"
"대구광역시 북구 복현1동(2723067100)","7,240","7,240","261","494","1,873","1,059","983","1,167","820","405","158","19","1","3,906","3,906","135","272","1,131","650","515","576","384","182","54","6","1","3,334","3,334","126","222","742","409","468","591","436","223","104","13","0"
"대구광역시 북구 복현2동(2723067200)","31,687","31,687","2,718","3,754","4,760","4,403","5,476","5,588","2,968","1,388","566","62","4","15,694","15,694","1,398","1,991","2,636","2,199","2,532","2,718","1,462","574","170","12","2","15,993","15,993","1,320","1,763","2,124","2,204","2,944","2,870","1,506","814","396","50","2"
"대구광역시 북구 검단동(2723068000)","7,874","7,874","516","638","1,021","1,094","1,163","1,544","1,074","610","202","12","0","4,005","4,005","265","352","578","595","616","735","531","255","74","4","0","3,869","3,869","251","286","443","499","547","809","543","355","128","8","0"
"대구광역시 북구 무태조야동(2723069500)","29,931","29,931","3,530","3,914","2,713","4,665","6,555","4,025","2,721","1,367","391","50","0","15,258","15,258","1,797","2,038","1,462","2,271","3,498","2,099","1,349","625","109","10","0","14,673","14,673","1,733","1,876","1,251","2,394","3,057","1,926","1,372","742","282","40","0"
"대구광역시 북구 관문동(2723071500)","26,471","26,471","3,229","2,468","3,068","4,761","4,552","4,193","2,555","1,196","401","42","6","13,226","13,226","1,639","1,277","1,673","2,393","2,342","2,060","1,215","509","109","7","2","13,245","13,245","1,590","1,191","1,395","2,368","2,210","2,133","1,340","687","292","35","4"
"대구광역시 북구 태전1동(2723072500)","24,029","24,029","1,938","2,401","3,924","3,277","4,013","4,286","2,292","1,317","523","57","1","12,191","12,191","1,009","1,326","2,144","1,734","1,985","2,099","1,150","557","180","7","0","11,838","11,838","929","1,075","1,780","1,543","2,028","2,187","1,142","760","343","50","1"
"대구광역시 북구 태전2동(2723073500)","24,402","24,402","1,978","2,928","3,499","3,062","4,397","4,410","2,439","1,226","409","53","1","12,096","12,096","1,069","1,552","1,853","1,562","2,110","2,147","1,139","530","126","8","0","12,306","12,306","909","1,376","1,646","1,500","2,287","2,263","1,300","696","283","45","1"
"대구광역시 북구 구암동(2723074500)","39,854","39,854","3,733","6,835","5,396","4,488","8,930","6,320","2,204","1,384","519","43","2","19,769","19,769","1,895","3,608","2,871","2,103","4,180","3,325","1,053","564","165","5","0","20,085","20,085","1,838","3,227","2,525","2,385","4,750","2,995","1,151","820","354","38","2"
"대구광역시 북구 관음동(2723075000)","19,541","19,541","1,523","2,448","2,788","2,241","3,538","3,644","1,907","1,027","381","41","3","9,719","9,719","778","1,267","1,529","1,144","1,702","1,814","939","409","126","11","0","9,822","9,822","745","1,181","1,259","1,097","1,836","1,830","968","618","255","30","3"
"대구광역시 북구 읍내동(2723077000)","28,096","28,096","2,241","3,419","4,403","3,347","4,903","5,268","2,517","1,353","582","59","4","14,027","14,027","1,169","1,850","2,422","1,681","2,286","2,585","1,272","570","178","13","1","14,069","14,069","1,072","1,569","1,981","1,666","2,617","2,683","1,245","783","404","46","3"
"대구광역시 북구 동천동(2723078000)","31,381","31,381","3,399","5,848","3,766","3,774","7,741","4,109","1,321","998","397","27","1","15,353","15,353","1,752","3,061","1,964","1,628","3,608","2,226","604","353","151","5","1","16,028","16,028","1,647","2,787","1,802","2,146","4,133","1,883","717","645","246","22","0"
"대구광역시 북구 노원동(2723079000)","10,721","10,721","412","680","1,373","1,200","1,552","2,398","1,865","920","290","23","8","5,720","5,720","220","377","807","693","887","1,264","923","434","111","3","1","5,001","5,001","192","303","566","507","665","1,134","942","486","179","20","7"
"대구광역시 북구 국우동(2723080000)","26,201","26,201","3,307","3,879","3,166","3,929","5,795","3,260","1,472","987","376","30","0","13,124","13,124","1,745","2,050","1,664","1,846","2,923","1,741","652","375","121","7","0","13,077","13,077","1,562","1,829","1,502","2,083","2,872","1,519","820","612","255","23","0"
"대구광역시 수성구 (2726000000)","447,011","447,011","34,988","63,034","58,496","49,662","85,194","73,460","44,252","25,546","10,991","1,306","82","218,317","218,317","18,046","33,759","32,049","23,515","38,993","36,141","20,785","10,973","3,712","323","21","228,694","228,694","16,942","29,275","26,447","26,147","46,201","37,319","23,467","14,573","7,279","983","61"
"대구광역시 수성구 범어1동(2726051000)","18,275","18,275","1,692","2,723","2,135","1,949","3,632","2,831","1,657","1,133","460","58","5","8,795","8,795","874","1,348","1,188","848","1,639","1,454","751","486","193","14","0","9,480","9,480","818","1,375","947","1,101","1,993","1,377","906","647","267","44","5"
"대구광역시 수성구 범어2동(2726052000)","15,112","15,112","1,162","1,973","2,165","1,806","2,717","2,532","1,501","880","329","44","3","7,474","7,474","553","1,085","1,163","872","1,246","1,284","719","413","132","6","1","7,638","7,638","609","888","1,002","934","1,471","1,248","782","467","197","38","2"
"대구광역시 수성구 범어3동(2726053000)","14,741","14,741","1,762","1,935","1,885","2,162","2,971","2,051","1,028","639","275","27","6","7,123","7,123","884","977","980","989","1,375","1,067","462","269","106","11","3","7,618","7,618","878","958","905","1,173","1,596","984","566","370","169","16","3"
"대구광역시 수성구 범어4동(2726054000)","18,518","18,518","1,216","4,457","1,916","1,262","4,720","2,504","1,275","824","316","27","1","9,124","9,124","665","2,379","1,093","548","2,072","1,323","591","338","103","11","1","9,394","9,394","551","2,078","823","714","2,648","1,181","684","486","213","16","0"
"대구광역시 수성구 만촌1동(2726055000)","25,065","25,065","2,424","3,317","2,996","3,001","4,575","3,876","2,640","1,550","620","64","2","12,256","12,256","1,247","1,748","1,617","1,393","2,161","1,913","1,220","698","243","16","0","12,809","12,809","1,177","1,569","1,379","1,608","2,414","1,963","1,420","852","377","48","2"
"대구광역시 수성구 만촌2동(2726056000)","13,005","13,005","697","1,689","2,089","1,424","2,297","2,240","1,369","793","362","41","4","6,556","6,556","390","962","1,167","745","1,059","1,082","674","342","123","10","2","6,449","6,449","307","727","922","679","1,238","1,158","695","451","239","31","2"
"대구광역시 수성구 만촌3동(2726056100)","20,399","20,399","1,091","4,503","2,393","1,432","4,973","3,059","1,562","964","375","45","2","10,608","10,608","591","2,937","1,360","648","2,187","1,614","730","417","111","13","0","9,791","9,791","500","1,566","1,033","784","2,786","1,445","832","547","264","32","2"
"대구광역시 수성구 수성1가동(2726057000)","20,050","20,050","1,708","2,646","2,325","2,282","3,808","2,914","2,162","1,490","628","83","4","9,461","9,461","858","1,275","1,249","1,059","1,808","1,400","929","637","223","22","1","10,589","10,589","850","1,371","1,076","1,223","2,000","1,514","1,233","853","405","61","3"
"대구광역시 수성구 수성2.3가동(2726058000)","13,255","13,255","1,521","1,917","1,335","1,562","2,689","1,838","1,296","771","288","33","5","6,486","6,486","816","974","715","675","1,362","901","578","354","101","10","0","6,769","6,769","705","943","620","887","1,327","937","718","417","187","23","5"
"대구광역시 수성구 수성4가동(2726059000)","16,569","16,569","1,206","1,949","2,249","1,946","2,814","2,912","1,816","1,109","502","59","7","7,814","7,814","598","951","1,192","901","1,242","1,401","853","466","193","16","1","8,755","8,755","608","998","1,057","1,045","1,572","1,511","963","643","309","43","6"
"대구광역시 수성구 황금1동(2726060100)","23,517","23,517","1,819","4,716","2,745","1,871","5,320","3,685","1,874","946","468","68","5","11,282","11,282","922","2,436","1,488","823","2,301","1,868","895","398","138","9","4","12,235","12,235","897","2,280","1,257","1,048","3,019","1,817","979","548","330","59","1"
"대구광역시 수성구 황금2동(2726060200)","12,619","12,619","719","1,298","1,870","1,729","2,221","2,022","1,528","874","310","47","1","6,166","6,166","353","673","981","872","1,059","1,002","697","406","111","12","0","6,453","6,453","366","625","889","857","1,162","1,020","831","468","199","35","1"
"대구광역시 수성구 중동(2726061000)","12,626","12,626","671","987","1,633","1,699","2,069","2,222","1,775","1,085","446","37","2","6,293","6,293","365","546","856","874","1,066","1,058","844","503","166","15","0","6,333","6,333","306","441","777","825","1,003","1,164","931","582","280","22","2"
"대구광역시 수성구 상동(2726062000)","18,186","18,186","1,470","1,641","2,366","2,525","3,023","2,987","2,268","1,273","547","80","6","8,814","8,814","752","866","1,295","1,202","1,453","1,444","1,066","560","165","11","0","9,372","9,372","718","775","1,071","1,323","1,570","1,543","1,202","713","382","69","6"
"대구광역시 수성구 파동(2726063000)","15,121","15,121","1,220","1,280","1,720","2,080","2,225","2,566","2,180","1,265","518","60","7","7,441","7,441","633","711","974","1,054","1,121","1,175","1,011","577","173","11","1","7,680","7,680","587","569","746","1,026","1,104","1,391","1,169","688","345","49","6"
"대구광역시 수성구 두산동(2726064000)","14,673","14,673","1,200","1,464","2,184","2,223","2,640","2,561","1,426","676","260","39","0","7,195","7,195","610","777","1,205","1,046","1,252","1,224","663","314","98","6","0","7,478","7,478","590","687","979","1,177","1,388","1,337","763","362","162","33","0"
"대구광역시 수성구 지산1동(2726065100)","24,682","24,682","1,419","2,867","3,557","2,785","4,241","4,399","2,882","1,725","719","83","5","12,010","12,010","727","1,644","1,998","1,410","1,886","2,067","1,339","710","212","17","0","12,672","12,672","692","1,223","1,559","1,375","2,355","2,332","1,543","1,015","507","66","5"
"대구광역시 수성구 지산2동(2726065200)","22,187","22,187","1,611","2,577","3,150","2,563","3,836","3,912","2,530","1,256","673","77","2","10,627","10,627","850","1,292","1,739","1,246","1,715","1,782","1,217","542","223","20","1","11,560","11,560","761","1,285","1,411","1,317","2,121","2,130","1,313","714","450","57","1"
"대구광역시 수성구 범물1동(2726066100)","13,229","13,229","573","1,189","1,734","1,348","1,769","2,715","2,066","1,228","545","60","2","6,180","6,180","280","639","944","717","806","1,249","921","462","138","23","1","7,049","7,049","293","550","790","631","963","1,466","1,145","766","407","37","1"
"대구광역시 수성구 범물2동(2726066200)","17,141","17,141","1,462","2,246","2,288","1,973","3,090","3,121","1,815","760","340","44","2","8,423","8,423","731","1,181","1,312","949","1,403","1,496","905","336","96","14","0","8,718","8,718","731","1,065","976","1,024","1,687","1,625","910","424","244","30","2"
"대구광역시 수성구 고산1동(2726067000)","34,550","34,550","2,938","6,119","4,869","3,236","7,198","5,746","2,401","1,374","601","65","3","16,836","16,836","1,498","3,233","2,601","1,450","3,185","2,902","1,184","566","197","19","1","17,714","17,714","1,440","2,886","2,268","1,786","4,013","2,844","1,217","808","404","46","2"
"대구광역시 수성구 고산2동(2726068000)","27,511","27,511","2,182","3,998","3,790","2,859","5,187","4,771","2,623","1,383","625","88","5","13,778","13,778","1,119","2,212","2,172","1,374","2,383","2,385","1,287","598","226","20","2","13,733","13,733","1,063","1,786","1,618","1,485","2,804","2,386","1,336","785","399","68","3"
"대구광역시 수성구 고산3동(2726069000)","35,980","35,980","3,225","5,543","5,102","3,945","7,179","5,996","2,578","1,548","784","77","3","17,575","17,575","1,730","2,913","2,760","1,820","3,212","3,050","1,249","581","241","17","2","18,405","18,405","1,495","2,630","2,342","2,125","3,967","2,946","1,329","967","543","60","1"
"대구광역시 달서구 (2729000000)","591,891","591,891","50,967","70,238","84,333","79,781","105,530","103,365","57,549","28,043","10,856","1,162","67","294,121","294,121","26,170","36,820","46,081","40,251","50,529","50,778","27,959","11,856","3,401","263","13","297,770","297,770","24,797","33,418","38,252","39,530","55,001","52,587","29,590","16,187","7,455","899","54"
"대구광역시 달서구 성당동(2729051500)","25,985","25,985","2,201","2,470","3,436","3,638","4,142","4,563","3,270","1,640","553","69","3","12,681","12,681","1,094","1,182","1,758","1,830","2,127","2,231","1,543","738","168","10","0","13,304","13,304","1,107","1,288","1,678","1,808","2,015","2,332","1,727","902","385","59","3"
"대구광역시 달서구 두류1.2동(2729053500)","17,230","17,230","861","1,123","2,601","2,425","2,554","3,232","2,386","1,518","469","56","5","8,506","8,506","435","586","1,295","1,351","1,351","1,554","1,102","655","166","10","1","8,724","8,724","426","537","1,306","1,074","1,203","1,678","1,284","863","303","46","4"
"대구광역시 달서구 두류3동(2729055000)","10,273","10,273","645","881","1,540","1,319","1,500","1,822","1,381","879","273","28","5","5,023","5,023","341","458","811","681","723","874","660","360","110","5","0","5,250","5,250","304","423","729","638","777","948","721","519","163","23","5"
"대구광역시 달서구 감삼동(2729055500)","28,746","28,746","2,448","3,065","4,375","4,204","4,850","5,233","2,899","1,224","401","47","0","14,151","14,151","1,220","1,555","2,335","2,132","2,292","2,535","1,380","564","130","8","0","14,595","14,595","1,228","1,510","2,040","2,072","2,558","2,698","1,519","660","271","39","0"
"대구광역시 달서구 죽전동(2729056300)","16,134","16,134","956","1,535","2,745","2,136","2,649","3,214","1,774","807","291","24","3","8,045","8,045","486","818","1,495","1,129","1,247","1,539","885","349","89","7","1","8,089","8,089","470","717","1,250","1,007","1,402","1,675","889","458","202","17","2"
"대구광역시 달서구 장기동(2729056800)","17,792","17,792","1,651","2,120","2,496","2,581","3,171","3,060","1,678","741","268","25","1","8,801","8,801","838","1,089","1,347","1,300","1,514","1,492","823","310","84","4","0","8,991","8,991","813","1,031","1,149","1,281","1,657","1,568","855","431","184","21","1"
"대구광역시 달서구 용산1동(2729057100)","34,232","34,232","2,983","4,846","5,144","4,213","6,869","5,982","2,481","1,247","424","40","3","17,261","17,261","1,557","2,577","2,801","2,051","3,187","3,158","1,229","568","130","3","0","16,971","16,971","1,426","2,269","2,343","2,162","3,682","2,824","1,252","679","294","37","3"
"대구광역시 달서구 용산2동(2729057200)","32,222","32,222","2,677","4,344","5,127","4,135","6,240","5,995","2,192","1,072","400","38","2","16,251","16,251","1,412","2,323","2,798","2,077","2,791","3,189","1,086","443","129","3","0","15,971","15,971","1,265","2,021","2,329","2,058","3,449","2,806","1,106","629","271","35","2"
"대구광역시 달서구 이곡1동(2729057600)","25,598","25,598","1,862","3,719","4,115","3,046","5,159","4,720","1,748","873","325","29","2","12,960","12,960","917","1,975","2,292","1,514","2,400","2,473","909","358","114","7","1","12,638","12,638","945","1,744","1,823","1,532","2,759","2,247","839","515","211","22","1"
"대구광역시 달서구 이곡2동(2729057700)","18,085","18,085","1,222","1,988","2,962","2,363","3,063","3,789","1,707","718","237","35","1","9,197","9,197","607","1,078","1,651","1,254","1,446","1,851","922","307","74","7","0","8,888","8,888","615","910","1,311","1,109","1,617","1,938","785","411","163","28","1"
"대구광역시 달서구 신당동(2729058500)","34,898","34,898","2,173","3,838","6,718","4,411","6,393","6,275","2,912","1,492","623","62","1","17,888","17,888","1,117","1,971","3,817","2,494","3,128","3,227","1,365","584","167","18","0","17,010","17,010","1,056","1,867","2,901","1,917","3,265","3,048","1,547","908","456","44","1"
"대구광역시 달서구 본리동(2729059000)","23,766","23,766","2,625","2,473","3,076","3,872","4,267","3,979","2,250","808","361","52","3","11,903","11,903","1,314","1,214","1,731","1,918","2,184","1,893","1,168","355","109","15","2","11,863","11,863","1,311","1,259","1,345","1,954","2,083","2,086","1,082","453","252","37","1"
"대구광역시 달서구 월성1동(2729060100)","44,798","44,798","6,514","8,173","4,027","6,430","10,692","4,863","2,470","1,094","463","66","6","22,096","22,096","3,328","4,234","2,211","2,702","5,292","2,510","1,174","488","144","12","1","22,702","22,702","3,186","3,939","1,816","3,728","5,400","2,353","1,296","606","319","54","5"
"대구광역시 달서구 월성2동(2729060200)","18,595","18,595","917","1,781","2,166","2,013","2,942","3,304","2,965","1,757","677","72","1","9,039","9,039","470","956","1,236","1,133","1,466","1,581","1,318","681","179","18","1","9,556","9,556","447","825","930","880","1,476","1,723","1,647","1,076","498","54","0"
"대구광역시 달서구 진천동(2729061500)","68,272","68,272","9,017","8,041","8,280","11,577","12,260","9,848","5,497","2,635","998","103","16","33,942","33,942","4,743","4,206","4,462","5,623","6,007","4,760","2,649","1,136","325","26","5","34,330","34,330","4,274","3,835","3,818","5,954","6,253","5,088","2,848","1,499","673","77","11"
"대구광역시 달서구 상인1동(2729062400)","42,514","42,514","3,690","6,186","5,875","4,823","7,863","7,460","3,912","1,764","852","83","6","21,028","21,028","1,907","3,446","3,271","2,291","3,507","3,598","1,939","765","279","24","1","21,486","21,486","1,783","2,740","2,604","2,532","4,356","3,862","1,973","999","573","59","5"
"대구광역시 달서구 상인2동(2729062500)","21,445","21,445","1,270","2,154","3,692","2,820","3,197","4,311","2,464","1,076","417","42","2","10,658","10,658","639","1,164","2,023","1,515","1,474","2,010","1,239","465","122","7","0","10,787","10,787","631","990","1,669","1,305","1,723","2,301","1,225","611","295","35","2"
"대구광역시 달서구 상인3동(2729062600)","13,310","13,310","627","1,033","1,788","1,545","1,726","2,904","2,103","1,039","500","45","0","6,428","6,428","319","560","995","870","825","1,295","1,006","408","135","15","0","6,882","6,882","308","473","793","675","901","1,609","1,097","631","365","30","0"
"대구광역시 달서구 도원동(2729062800)","40,550","40,550","3,205","5,216","5,962","4,781","7,041","7,869","3,824","1,819","748","84","1","19,942","19,942","1,657","2,696","3,249","2,353","3,169","3,872","1,920","739","266","21","0","20,608","20,608","1,548","2,520","2,713","2,428","3,872","3,997","1,904","1,080","482","63","1"
"대구광역시 달서구 송현1동(2729063000)","21,534","21,534","1,263","1,990","3,105","2,863","3,403","4,063","2,872","1,402","520","52","1","10,775","10,775","673","1,047","1,704","1,571","1,689","1,928","1,363","624","164","12","0","10,759","10,759","590","943","1,401","1,292","1,714","2,135","1,509","778","356","40","1"
"대구광역시 달서구 송현2동(2729064000)","21,251","21,251","1,104","1,851","3,121","2,600","3,062","4,183","2,992","1,608","654","71","5","10,292","10,292","552","941","1,718","1,418","1,464","1,920","1,404","652","204","19","0","10,959","10,959","552","910","1,403","1,182","1,598","2,263","1,588","956","450","52","5"
"대구광역시 달서구 본동(2729065000)","14,661","14,661","1,056","1,411","1,982","1,986","2,487","2,696","1,772","830","402","39","0","7,254","7,254","544","744","1,081","1,044","1,246","1,288","875","307","113","12","0","7,407","7,407","512","667","901","942","1,241","1,408","897","523","289","27","0"
"대구광역시 달성군 (2771000000)","218,268","218,268","25,430","22,348","26,149","36,695","36,931","34,644","20,188","10,810","4,543","504","26","111,194","111,194","12,950","11,842","14,600","18,837","19,086","17,804","10,093","4,463","1,410","100","9","107,074","107,074","12,480","10,506","11,549","17,858","17,845","16,840","10,095","6,347","3,133","404","17"
"대구광역시 달성군 화원읍(2771025000)","50,323","50,323","4,254","5,818","6,811","6,176","9,019","9,486","5,130","2,566","942","111","10","25,406","25,406","2,197","3,077","3,808","3,090","4,381","4,790","2,588","1,131","313","27","4","24,917","24,917","2,057","2,741","3,003","3,086","4,638","4,696","2,542","1,435","629","84","6"
"대구광역시 달성군 논공읍(2771025300)","3,378","3,378","96","157","342","306","447","776","631","421","181","21","0","1,822","1,822","51","70","204","197","282","439","344","167","64","4","0","1,556","1,556","45","87","138","109","165","337","287","254","117","17","0"
