사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019010100100213,2019년 1월 1일 15시,화요일,세종특별자치시 세종특별자치시 가람동,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,화물,남,31세,상해없음,보행자,여,22세,경상
2019010200100334,2019년 1월 2일 17시,수요일,세종특별자치시 세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,14세,상해없음,승용,여,33세,경상
2019010300100327,2019년 1월 3일 16시,목요일,세종특별자치시 세종특별자치시 나성동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,53세,중상,,,,
2019010300100346,2019년 1월 3일 17시,목요일,세종특별자치시 세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,여,64세,경상
2019010300100501,2019년 1월 3일 22시,목요일,세종특별자치시 세종특별자치시 새롬동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,17세,중상,승용,남,69세,상해없음
2019010400100430,2019년 1월 4일 19시,금요일,세종특별자치시 세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,28세,상해없음,승합,남,43세,경상
2019010500100111,2019년 1월 5일 06시,토요일,세종특별자치시 세종특별자치시 반곡동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,화물,남,64세,상해없음,보행자,남,20세,경상
2019010500100334,2019년 1월 5일 16시,토요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,25세,경상
2019010600100279,2019년 1월 6일 18시,일요일,세종특별자치시 세종특별자치시 한솔동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,37세,상해없음,보행자,여,18세,중상
2019010600100345,2019년 1월 6일 21시,일요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승합,남,41세,상해없음,승용,남,65세,경상
2019010700100171,2019년 1월 7일 10시,월요일,세종특별자치시 세종특별자치시 전동면,중상사고,0,1,0,0,차량단독 - 전도전복 - 전복,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,77세,중상,,,,
2019010700100374,2019년 1월 7일 17시,월요일,세종특별자치시 세종특별자치시 연서면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,51세,상해없음
2019010700100506,2019년 1월 7일 21시,월요일,세종특별자치시 세종특별자치시 대평동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,여,56세,경상
2019010800100117,2019년 1월 8일 08시,화요일,세종특별자치시 세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,43세,경상
2019010800100118,2019년 1월 8일 08시,화요일,세종특별자치시 세종특별자치시 반곡동,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,32세,중상
2019010900100222,2019년 1월 9일 12시,수요일,세종특별자치시 세종특별자치시 소담동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,승용,남,70세,경상
2019010900100223,2019년 1월 9일 12시,수요일,세종특별자치시 세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,이륜,남,40세,경상
