사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2013010100100011,2013년 1월 1일 00시,화요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,61세,중상
2013010100100012,2013년 1월 1일 00시,화요일,부산광역시 기장군 일광면,경상사고,0,0,2,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,30세,경상
2013010100100037,2013년 1월 1일 01시,화요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,62세,상해없음
2013010100100064,2013년 1월 1일 02시,화요일,부산광역시 동래구 온천동,중상사고,0,6,0,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,35세,중상
2013010100100065,2013년 1월 1일 02시,화요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,여,30세,중상
2013010100100083,2013년 1월 1일 03시,화요일,부산광역시 중구 남포동3가,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,54세,경상
2013010100100084,2013년 1월 1일 03시,화요일,부산광역시 동래구 안락동,중상사고,0,2,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,여,22세,중상
2013010100100085,2013년 1월 1일 03시,화요일,부산광역시 부산진구 범천동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,보행자,남,40세,중상
2013010100100105,2013년 1월 1일 04시,화요일,부산광역시 부산진구 부전동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,21세,경상
2013010100100128,2013년 1월 1일 06시,화요일,부산광역시 해운대구 송정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,50세,상해없음,보행자,남,32세,중상
2013010100100145,2013년 1월 1일 07시,화요일,부산광역시 북구 화명동,경상사고,0,0,2,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,원동기,남,17세,부상신고,승용,남,54세,상해없음
2013010100100183,2013년 1월 1일 10시,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,19세,중상
2013010100100214,2013년 1월 1일 12시,화요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,51세,상해없음
2013010100100236,2013년 1월 1일 14시,화요일,부산광역시 금정구 서동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,53세,중상
2013010100100249,2013년 1월 1일 15시,화요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,이륜,남,36세,경상
2013010100100250,2013년 1월 1일 15시,화요일,부산광역시 강서구 봉림동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,33세,경상
2013010100100262,2013년 1월 1일 16시,화요일,부산광역시 부산진구 전포동,경상사고,0,0,4,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,승용,남,65세,경상
2013010100100280,2013년 1월 1일 17시,화요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,승용,남,54세,상해없음
2013010100100281,2013년 1월 1일 17시,화요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,44세,경상
2013010100100282,2013년 1월 1일 17시,화요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,59세,중상
2013010100100289,2013년 1월 1일 18시,화요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,이륜,남,21세,경상
2013010100100290,2013년 1월 1일 18시,화요일,부산광역시 부산진구 가야동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,남,34세,경상
2013010100100313,2013년 1월 1일 19시,화요일,부산광역시 부산진구 당감동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,기타,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,남,51세,중상
2013010100100337,2013년 1월 1일 21시,화요일,부산광역시 금정구 장전동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,16세,상해없음,보행자,남,44세,부상신고
2013010200100021,2013년 1월 2일 03시,수요일,부산광역시 부산진구 가야동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,,,,
2013010200100041,2013년 1월 2일 07시,수요일,부산광역시 서구 동대신동2가,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 횡단보도상,승합,남,54세,상해없음,보행자,여,60세,중상
2013010200100042,2013년 1월 2일 07시,수요일,부산광역시 동래구 안락동,중상사고,0,3,5,0,차량단독 - 공작물충돌,기타,건조,맑음,단일로 - 기타,승합,남,32세,상해없음,,,,
