사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022010100100009,2022년 1월 1일 00시,토요일,광주광역시 서구 덕흥동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,부상신고,,,,
2022010100100079,2022년 1월 1일 10시,토요일,광주광역시 북구 운암동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,30세,중상
2022010100100193,2022년 1월 1일 15시,토요일,광주광역시 광산구 장덕동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승합,남,28세,상해없음,자전거,남,64세,중상
2022010100100214,2022년 1월 1일 16시,토요일,광주광역시 광산구 산월동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,자전거,여,23세,상해없음,보행자,남,13세,경상
2022010100100308,2022년 1월 1일 19시,토요일,광주광역시 동구 내남동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,여,20세,경상
2022010100100346,2022년 1월 1일 20시,토요일,광주광역시 동구 산수동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로안,승용,남,75세,상해없음,보행자,남,54세,중상
2022010100100347,2022년 1월 1일 20시,토요일,광주광역시 광산구 산월동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,37세,경상
2022010100100348,2022년 1월 1일 20시,토요일,광주광역시 광산구 수완동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,48세,경상,승용,남,22세,상해없음
2022010100100375,2022년 1월 1일 21시,토요일,광주광역시 서구 쌍촌동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,43세,경상,이륜,남,44세,중상
2022010100100376,2022년 1월 1일 21시,토요일,광주광역시 남구 노대동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,보행자,여,22세,경상
