사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2012010100100020,2012년 1월 1일 00시,일요일,광주광역시 동구 광산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,22세,경상
2012010100100042,2012년 1월 1일 01시,일요일,광주광역시 동구 대인동,중상사고,0,1,3,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,27세,경상,승용,남,49세,중상
2012010100100043,2012년 1월 1일 01시,일요일,광주광역시 북구 일곡동,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,특수,남,33세,상해없음,승용,남,40세,경상
2012010100100084,2012년 1월 1일 03시,일요일,광주광역시 동구 금동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,18세,경상
2012010100100085,2012년 1월 1일 03시,일요일,광주광역시 서구 치평동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,46세,상해없음,보행자,남,29세,사망
2012010100100154,2012년 1월 1일 07시,일요일,광주광역시 북구 용봉동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,화물,남,37세,상해없음
2012010100100155,2012년 1월 1일 07시,일요일,광주광역시 북구 임동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 횡단보도상,승용,기타불명,기타불명,기타불명,자전거,남,80세,중상
2012010100100180,2012년 1월 1일 09시,일요일,광주광역시 북구 망월동,경상사고,0,0,5,0,차대차 - 측면직각충돌,차로위반,습기,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,44세,경상
2012010100100200,2012년 1월 1일 10시,일요일,광주광역시 서구 쌍촌동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,습기,비,단일로 - 횡단보도상,화물,남,43세,기타불명,보행자,여,50세,중상
2012010100100201,2012년 1월 1일 10시,일요일,광주광역시 북구 지야동,중상사고,0,2,4,0,차량단독 - 공작물충돌,안전운전불이행,습기,눈,단일로 - 기타,승합,남,31세,상해없음,,,,
2012010100100215,2012년 1월 1일 11시,일요일,광주광역시 서구 화정동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,비,기타 - 기타,승용,여,54세,상해없음,승용,여,48세,경상
2012010100100231,2012년 1월 1일 12시,일요일,광주광역시 북구 운암동,경상사고,0,0,4,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,18세,상해없음,승용,남,26세,경상
2012010100100278,2012년 1월 1일 14시,일요일,광주광역시 서구 유촌동,경상사고,0,0,2,1,차대차 - 추돌 - 주정차중,안전거리미확보,습기,비,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,47세,경상
2012010100100279,2012년 1월 1일 14시,일요일,광주광역시 광산구 신창동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,습기,흐림,교차로 - 교차로안,승용,남,48세,상해없음,원동기,여,38세,경상
2012010100100308,2012년 1월 1일 15시,일요일,광주광역시 서구 화정동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,습기,비,교차로 - 교차로안,승용,남,46세,상해없음,승용,여,27세,경상
2012010100100309,2012년 1월 1일 15시,일요일,광주광역시 광산구 우산동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전거리미확보,습기,눈,단일로 - 기타,승용,남,46세,상해없음,승용,남,37세,경상
