사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022010100100032,2022년 1월 1일 05시,토요일,강원도 강릉시 강동면,중상사고,0,1,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,기타,기타 - 기타,화물,남,58세,상해없음,보행자,여,56세,경상
2022010100100033,2022년 1월 1일 05시,토요일,강원도 원주시 문막읍,중상사고,0,1,1,0,차대차 - 추돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,32세,경상,승용,남,67세,중상
2022010100100040,2022년 1월 1일 06시,토요일,강원도 강릉시 왕산면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,30세,상해없음,승용,여,31세,경상
2022010100100048,2022년 1월 1일 07시,토요일,강원도 원주시 흥업면,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,40세,상해없음,화물,남,67세,경상
2022010100100049,2022년 1월 1일 07시,토요일,강원도 양양군 현남면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,23세,경상,승용,남,31세,경상
2022010100100103,2022년 1월 1일 12시,토요일,강원도 속초시 조양동,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,39세,경상
2022010100100128,2022년 1월 1일 13시,토요일,강원도 춘천시 동면,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,남,24세,경상
2022010100100129,2022년 1월 1일 13시,토요일,강원도 강릉시 홍제동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,24세,경상
2022010100100156,2022년 1월 1일 14시,토요일,강원도 원주시 명륜동,중상사고,0,1,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,44세,중상
2022010100100177,2022년 1월 1일 15시,토요일,강원도 삼척시 당저동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,여,19세,경상
2022010100100207,2022년 1월 1일 16시,토요일,강원도 속초시 청호동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,56세,상해없음,승용,남,39세,경상
2022010100100208,2022년 1월 1일 16시,토요일,강원도 홍천군 홍천읍,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,57세,기타불명,자전거,남,80세,중상
