사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2015010100100025,2015년 1월 1일 00시,목요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,기타,기타,단일로 - 기타,승용,남,52세,상해없음,승용,남,55세,경상
2015010100100026,2015년 1월 1일 00시,목요일,전라북도 전주시 완산구 태평동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승합,남,53세,상해없음,보행자,여,21세,중상
2015010100100027,2015년 1월 1일 00시,목요일,전라북도 군산시 사정동,경상사고,0,0,2,1,차대차 - 측면직각충돌,안전운전불이행,결빙,눈,교차로 - 교차로부근,승용,여,53세,상해없음,승용,남,44세,경상
2015010100100028,2015년 1월 1일 00시,목요일,전라북도 정읍시 소성면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,적설,눈,교차로 - 교차로안,승용,남,53세,경상,,,,
2015010100100088,2015년 1월 1일 03시,목요일,전라북도 군산시 수송동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,남,24세,경상
2015010100100187,2015년 1월 1일 10시,목요일,전라북도 순창군 복흥면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,결빙,눈,단일로 - 기타,승용,남,42세,상해없음,보행자,남,71세,중상
2015010100100234,2015년 1월 1일 13시,목요일,전라북도 고창군 흥덕면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,적설,눈,단일로 - 기타,승용,남,59세,상해없음,,,,
2015010100100250,2015년 1월 1일 14시,목요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,남,28세,경상
2015010100100251,2015년 1월 1일 14시,목요일,전라북도 군산시 성산면,사망사고,1,0,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,기타 - 기타,농기계,남,71세,사망,,,,
2015010100100275,2015년 1월 1일 15시,목요일,전라북도 정읍시 산외면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,자전거,남,67세,중상
