사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2012010100100013,2012년 1월 1일 00시,일요일,전라북도 전주시 완산구 평화동1가,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,35세,경상
2012010100100034,2012년 1월 1일 01시,일요일,전라북도 정읍시 정우면,사망사고,1,5,0,0,차대차 - 정면충돌,중앙선침범,건조,흐림,단일로 - 기타,승용,남,48세,중상,승용,남,22세,중상
2012010100100115,2012년 1월 1일 05시,일요일,전라북도 군산시 미룡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,결빙,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,43세,중상
2012010100100150,2012년 1월 1일 07시,일요일,전라북도 정읍시 북면,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,습기,흐림,단일로 - 기타,승용,남,23세,상해없음,화물,남,42세,경상
2012010100100193,2012년 1월 1일 10시,일요일,전라북도 정읍시 신태인읍,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,71세,중상,,,,
2012010100100210,2012년 1월 1일 11시,일요일,전라북도 김제시 요촌동,중상사고,0,1,5,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,단일로 - 기타,승용,남,49세,상해없음,승용,남,48세,경상
2012010100100224,2012년 1월 1일 12시,일요일,전라북도 정읍시 내장동,경상사고,0,0,3,0,차대차 - 정면충돌,중앙선침범,결빙,눈,단일로 - 기타,승용,남,50세,상해없음,승합,남,67세,경상
2012010100100269,2012년 1월 1일 14시,일요일,전라북도 부안군 진서면,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,습기,눈,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,52세,경상
2012010100100298,2012년 1월 1일 15시,일요일,전라북도 완주군 상관면,중상사고,0,3,0,0,차량단독 - 도로외이탈 - 추락,안전운전불이행,적설,흐림,단일로 - 기타,승합,남,47세,상해없음,,,,
2012010100100326,2012년 1월 1일 16시,일요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,보행자,남,63세,경상
2012010100100327,2012년 1월 1일 16시,일요일,전라북도 익산시 동산동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,여,32세,경상
2012010100100328,2012년 1월 1일 16시,일요일,전라북도 정읍시 내장동,경상사고,0,0,5,0,차대차 - 측면직각충돌,안전운전불이행,결빙,흐림,단일로 - 기타,승용,여,42세,상해없음,승용,여,31세,경상
2012010100100329,2012년 1월 1일 16시,일요일,전라북도 임실군 성수면,중상사고,0,2,0,0,차량단독 - 공작물충돌,안전운전불이행,결빙,눈,교차로 - 교차로부근,승용,남,59세,중상,,,,
2012010100100330,2012년 1월 1일 16시,일요일,전라북도 완주군 소양면,중상사고,0,3,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,적설,흐림,단일로 - 기타,승용,남,48세,상해없음,승용,남,47세,중상
2012010100100348,2012년 1월 1일 17시,일요일,전라북도 전주시 완산구 평화동1가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,이륜,남,19세,경상
2012010100100387,2012년 1월 1일 18시,일요일,전라북도 익산시 신흥동,사망사고,1,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,59세,사망,승용,남,39세,경상
2012010100100426,2012년 1월 1일 19시,일요일,전라북도 익산시 인화동1가,경상사고,0,0,4,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,여,46세,경상
2012010100100427,2012년 1월 1일 19시,일요일,전라북도 익산시 부송동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,승용,남,61세,경상
2012010100100428,2012년 1월 1일 19시,일요일,전라북도 무주군 적상면,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,결빙,눈,단일로 - 기타,승용,남,35세,상해없음,승용,여,30세,경상
2012010100100483,2012년 1월 1일 21시,일요일,전라북도 전주시 덕진구 송천동1가,중상사고,0,2,0,0,차대차 - 측면직각충돌,신호위반,건조,흐림,교차로 - 교차로안,승용,여,44세,상해없음,승용,남,43세,중상
2012010100100503,2012년 1월 1일 22시,일요일,전라북도 익산시 동산동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,51세,경상
2012010200100012,2012년 1월 2일 01시,월요일,전라북도 익산시 금강동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,28세,경상
2012010200100099,2012년 1월 2일 08시,월요일,전라북도 전주시 덕진구 진북동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,승용,여,37세,경상
2012010200100124,2012년 1월 2일 09시,월요일,전라북도 전주시 덕진구 덕진동1가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,여,54세,중상
2012010200100143,2012년 1월 2일 10시,월요일,전라북도 군산시 옥산면,경상사고,0,0,2,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,흐림,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,19세,경상
2012010200100144,2012년 1월 2일 10시,월요일,전라북도 익산시 함라면,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,화물,남,61세,경상
2012010200100158,2012년 1월 2일 11시,월요일,전라북도 정읍시 신태인읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,67세,상해없음,보행자,남,49세,경상
2012010200100222,2012년 1월 2일 14시,월요일,전라북도 전주시 덕진구 반월동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,원동기,남,79세,중상
2012010200100223,2012년 1월 2일 14시,월요일,전라북도 김제시 백산면,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,과속,건조,맑음,교차로 - 교차로안,화물,남,66세,상해없음,승용,여,52세,중상
2012010200100262,2012년 1월 2일 15시,월요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,33세,경상
2012010200100263,2012년 1월 2일 15시,월요일,전라북도 군산시 옥산면,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전거리미확보,건조,흐림,단일로 - 기타,승용,남,53세,상해없음,승용,남,54세,경상
