사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021010100100026,2021년 1월 1일 03시,금요일,인천광역시 부평구 산곡동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,,,,
2021010100100105,2021년 1월 1일 14시,금요일,인천광역시 연수구 송도동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,경상,승용,남,43세,경상
2021010100100129,2021년 1월 1일 15시,금요일,인천광역시 남동구 구월동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,맑음,교차로 - 교차로안,승합,남,46세,상해없음,이륜,남,31세,경상
2021010100100130,2021년 1월 1일 15시,금요일,인천광역시 남동구 간석동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,50세,경상,승용,여,41세,경상
2021010100100206,2021년 1월 1일 19시,금요일,인천광역시 중구 운북동,중상사고,0,2,0,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,54세,중상,승용,남,40세,중상
2021010100100207,2021년 1월 1일 19시,금요일,인천광역시 서구 검암동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,이륜,남,30세,경상
2021010100100224,2021년 1월 1일 20시,금요일,인천광역시 미추홀구 용현동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,66세,경상
2021010100100259,2021년 1월 1일 22시,금요일,인천광역시 미추홀구 학익동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,74세,상해없음,보행자,남,61세,중상
2021010200100018,2021년 1월 2일 03시,토요일,인천광역시 미추홀구 주안동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,38세,경상
2021010200100020,2021년 1월 2일 04시,토요일,인천광역시 부평구 청천동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51세,중상,,,,
2021010200100066,2021년 1월 2일 10시,토요일,인천광역시 미추홀구 주안동,중상사고,0,1,0,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,58세,상해없음,,,,
2021010200100089,2021년 1월 2일 11시,토요일,인천광역시 미추홀구 도화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,35세,상해없음,승용,남,70세,경상
2021010200100130,2021년 1월 2일 12시,토요일,인천광역시 미추홀구 숭의동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,10세,부상신고,승용,남,67세,상해없음
2021010200100131,2021년 1월 2일 12시,토요일,인천광역시 미추홀구 숭의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,55세,경상
2021010200100132,2021년 1월 2일 12시,토요일,인천광역시 연수구 송도동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,27세,경상,승용,여,23세,경상
2021010200100166,2021년 1월 2일 13시,토요일,인천광역시 남동구 간석동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,보행자,여,75세,중상
2021010200100194,2021년 1월 2일 14시,토요일,인천광역시 서구 석남동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,66세,경상
2021010200100246,2021년 1월 2일 16시,토요일,인천광역시 미추홀구 주안동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,이륜,남,46세,중상
2021010200100247,2021년 1월 2일 16시,토요일,인천광역시 부평구 십정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,49세,기타불명,보행자,남,58세,경상
