사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2013010100100052,2013년 1월 1일 01시,화요일,경상남도 창원시 마산회원구 양덕동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,58세,경상
2013010100100075,2013년 1월 1일 02시,화요일,경상남도 창원시 마산회원구 회성동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,58세,상해없음
2013010100100098,2013년 1월 1일 03시,화요일,경상남도 김해시 부원동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,28세,경상
2013010100100136,2013년 1월 1일 06시,화요일,경상남도 창녕군 계성면,중상사고,0,2,2,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21세,중상,,,,
2013010100100151,2013년 1월 1일 07시,화요일,경상남도 창녕군 남지읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,보행자,여,80세,중상
2013010100100156,2013년 1월 1일 08시,화요일,경상남도 밀양시 상동면,사망사고,1,0,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승용,여,47세,사망,,,,
2013010100100197,2013년 1월 1일 10시,화요일,경상남도 거제시 장목면,중상사고,0,2,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,39세,중상
2013010100100220,2013년 1월 1일 12시,화요일,경상남도 진주시 대안동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,43세,상해없음,보행자,남,66세,중상
2013010100100221,2013년 1월 1일 12시,화요일,경상남도 의령군 의령읍,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,결빙,흐림,단일로 - 기타,화물,남,48세,상해없음,승용,여,23세,중상
2013010100100231,2013년 1월 1일 13시,화요일,경상남도 창원시 마산합포구 완월동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,54세,상해없음,이륜,남,48세,경상
