사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017010100100058,2017년 1월 1일 02시,일요일,경상남도 양산시 삼호동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,남,54세,경상
2017010100100102,2017년 1월 1일 05시,일요일,경상남도 창원시 마산회원구 석전동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,60세,경상
2017010100100131,2017년 1월 1일 08시,일요일,경상남도 창원시 진해구 이동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,68세,상해없음,승용,여,30세,경상
2017010100100132,2017년 1월 1일 08시,일요일,경상남도 거제시 고현동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,37세,상해없음,보행자,여,84세,중상
2017010100100171,2017년 1월 1일 11시,일요일,경상남도 거제시 사등면,중상사고,0,3,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,49세,상해없음,미분류,미분류,미분류,미분류
2017010100100172,2017년 1월 1일 11시,일요일,경상남도 남해군 이동면,중상사고,0,1,2,0,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,78세,상해없음,승용,남,24세,경상
2017010100100194,2017년 1월 1일 12시,일요일,경상남도 김해시 진영읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,35세,경상
2017010100100215,2017년 1월 1일 13시,일요일,경상남도 통영시 당동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,여,56세,상해없음,승용,남,29세,경상
2017010100100226,2017년 1월 1일 14시,일요일,경상남도 거제시 고현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,여,35세,경상
2017010100100240,2017년 1월 1일 15시,일요일,경상남도 창원시 마산합포구 해운동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,여,34세,경상
2017010100100241,2017년 1월 1일 15시,일요일,경상남도 창원시 의창구 명서동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,55세,상해없음,,,,
2017010100100258,2017년 1월 1일 16시,일요일,경상남도 양산시 상북면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,20세,경상
2017010100100259,2017년 1월 1일 16시,일요일,경상남도 거제시 사등면,경상사고,0,0,1,0,차대차 - 정면충돌,기타,건조,맑음,단일로 - 기타,화물,남,53세,경상,승용,남,32세,상해없음
2017010100100318,2017년 1월 1일 18시,일요일,경상남도 고성군 고성읍,중상사고,0,2,0,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,화물,남,54세,중상
2017010100100354,2017년 1월 1일 19시,일요일,경상남도 진주시 봉곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,원동기,여,40세,부상신고,승용,남,27세,상해없음
2017010100100399,2017년 1월 1일 21시,일요일,경상남도 창원시 마산합포구 신포동2가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,51세,상해없음
2017010100100400,2017년 1월 1일 21시,일요일,경상남도 거제시 장목면,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,26세,경상
