사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022010100100013,2022년 1월 1일 01시,토요일,경상남도 진주시 강남동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,30세,경상
2022010100100024,2022년 1월 1일 03시,토요일,경상남도 창녕군 창녕읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,상해없음,보행자,여,49세,경상
2022010100100059,2022년 1월 1일 08시,토요일,경상남도 사천시 사천읍,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,여,57세,경상
2022010100100060,2022년 1월 1일 08시,토요일,경상남도 창원시 성산구 상남동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,남,30세,경상
2022010100100071,2022년 1월 1일 09시,토요일,경상남도 양산시 덕계동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,여,29세,경상
2022010100100093,2022년 1월 1일 11시,토요일,경상남도 양산시 덕계동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,58세,상해없음,,,,
2022010100100134,2022년 1월 1일 13시,토요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,승용,여,72세,경상
2022010100100135,2022년 1월 1일 13시,토요일,경상남도 김해시 외동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,여,46세,경상
2022010100100136,2022년 1월 1일 13시,토요일,경상남도 산청군 단성면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,55세,상해없음
2022010100100163,2022년 1월 1일 14시,토요일,경상남도 산청군 단성면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,19세,상해없음,승용,여,31세,경상
2022010100100164,2022년 1월 1일 14시,토요일,경상남도 창원시 의창구 동읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,41세,경상
2022010100100187,2022년 1월 1일 15시,토요일,경상남도 창원시 의창구 서상동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,보행자,남,47세,중상
2022010100100211,2022년 1월 1일 16시,토요일,경상남도 진주시 하대동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,승용,남,40세,경상
2022010100100237,2022년 1월 1일 17시,토요일,경상남도 김해시 외동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,기타 - 기타,승용,남,53세,상해없음,이륜,남,41세,중상
2022010100100274,2022년 1월 1일 18시,토요일,경상남도 사천시 벌리동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,66세,경상
2022010100100275,2022년 1월 1일 18시,토요일,경상남도 양산시 하북면,중상사고,0,1,0,2,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,39세,기타불명,승용,여,44세,중상
2022010100100303,2022년 1월 1일 19시,토요일,경상남도 사천시 사천읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,승용,여,50세,경상
2022010100100304,2022년 1월 1일 19시,토요일,경상남도 창원시 의창구 봉곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,49세,경상
2022010100100305,2022년 1월 1일 19시,토요일,경상남도 김해시 부곡동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,여,32세,상해없음,이륜,남,21세,중상
2022010100100342,2022년 1월 1일 20시,토요일,경상남도 거제시 고현동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,49세,경상,승용,남,53세,상해없음
2022010100100393,2022년 1월 1일 23시,토요일,경상남도 창원시 진해구 이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,13세,상해없음,승용,남,26세,상해없음
2022010200100006,2022년 1월 2일 00시,일요일,경상남도 창원시 성산구 상남동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,23세,상해없음,원동기,남,47세,경상
2022010200100011,2022년 1월 2일 01시,일요일,경상남도 김해시 부곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,45세,상해없음,승합,남,40세,경상
2022010200100021,2022년 1월 2일 05시,일요일,경상남도 양산시 물금읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,28세,중상
2022010200100042,2022년 1월 2일 09시,일요일,경상남도 통영시 미수동,중상사고,0,1,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,18세,상해없음,,,,
2022010200100043,2022년 1월 2일 09시,일요일,경상남도 양산시 동면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세,상해없음,,,,
2022010200100074,2022년 1월 2일 11시,일요일,경상남도 함안군 군북면,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,자전거,여,61세,경상
2022010200100083,2022년 1월 2일 12시,일요일,경상남도 양산시 상북면,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,33세,경상
2022010200100112,2022년 1월 2일 13시,일요일,경상남도 창원시 진해구 두동,중상사고,0,1,1,0,차대차 - 추돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,20세,상해없음,화물,남,71세,중상
2022010200100113,2022년 1월 2일 13시,일요일,경상남도 김해시 어방동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,여,25세,경상
2022010200100146,2022년 1월 2일 14시,일요일,경상남도 창원시 진해구 이동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,16세,부상신고,승용,남,73세,상해없음
2022010200100147,2022년 1월 2일 14시,일요일,경상남도 산청군 차황면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,여,78세,경상,,,,
2022010200100185,2022년 1월 2일 15시,일요일,경상남도 창원시 진해구 경화동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,여,30세,경상
2022010200100186,2022년 1월 2일 15시,일요일,경상남도 함안군 가야읍,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,44세,상해없음,승합,남,49세,중상
2022010200100198,2022년 1월 2일 16시,일요일,경상남도 밀양시 산외면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,52세,상해없음,보행자,남,29세,경상
2022010200100213,2022년 1월 2일 16시,일요일,경상남도 산청군 단성면,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,79세,경상
2022010200100214,2022년 1월 2일 16시,일요일,경상남도 창원시 마산합포구 산호동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,28세,상해없음,승용,여,36세,경상
2022010200100231,2022년 1월 2일 17시,일요일,경상남도 함양군 병곡면,중상사고,0,1,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,59세,상해없음,승용,남,63세,상해없음
2022010200100232,2022년 1월 2일 17시,일요일,경상남도 하동군 북천면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,58세,경상,,,,
2022010200100256,2022년 1월 2일 18시,일요일,경상남도 양산시 하북면,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,21세,경상
2022010200100301,2022년 1월 2일 19시,일요일,경상남도 함안군 칠서면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,경상,화물,남,54세,기타불명
2022010200100337,2022년 1월 2일 20시,일요일,경상남도 창원시 진해구 안골동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,이륜,남,38세,중상
2022010200100338,2022년 1월 2일 20시,일요일,경상남도 거제시 옥포동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,63세,경상
2022010200100399,2022년 1월 2일 22시,일요일,경상남도 김해시 구산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,39세,상해없음,보행자,여,21세,경상
2022010300100008,2022년 1월 3일 01시,월요일,경상남도 김해시 삼정동,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,이륜,남,28세,중상
