사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021010100100071,2021년 1월 1일 11시,금요일,울산광역시 남구 삼산동,부상신고사고,0,0,0,1,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,특수,남,29세,부상신고
2021010100100109,2021년 1월 1일 14시,금요일,울산광역시 북구 신현동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,서리/결빙,맑음,단일로 - 고가도로위,화물,남,59세,경상,,,,
2021010100100155,2021년 1월 1일 17시,금요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,9세,상해없음,보행자,여,23세,경상
2021010200100067,2021년 1월 2일 10시,토요일,울산광역시 중구 복산동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,자전거,남,19세,중상
2021010200100068,2021년 1월 2일 10시,토요일,울산광역시 남구 선암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,화물,남,50세,경상
2021010200100091,2021년 1월 2일 11시,토요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,33세,경상
2021010200100137,2021년 1월 2일 12시,토요일,울산광역시 중구 남외동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,47세,경상
2021010200100197,2021년 1월 2일 14시,토요일,울산광역시 중구 복산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,30세,상해없음
2021010200100198,2021년 1월 2일 14시,토요일,울산광역시 동구 방어동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,42세,상해없음,보행자,남,9세,경상
2021010200100249,2021년 1월 2일 16시,토요일,울산광역시 동구 방어동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,63세,상해없음,승용,여,42세,기타불명
2021010200100251,2021년 1월 2일 16시,토요일,울산광역시 울주군 청량읍,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,,,,
2021010200100277,2021년 1월 2일 17시,토요일,울산광역시 북구 연암동,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,37세,경상
2021010200100310,2021년 1월 2일 18시,토요일,울산광역시 북구 천곡동,중상사고,0,4,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승합,여,68세,중상,승용,여,68세,중상
2021010300100047,2021년 1월 3일 10시,일요일,울산광역시 남구 야음동,중상사고,0,1,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,40세,경상
2021010300100094,2021년 1월 3일 13시,일요일,울산광역시 울주군 두서면,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,60세,상해없음,화물,여,48세,경상
