사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2013010100100030,2013년 1월 1일 00시,화요일,울산광역시 동구 일산동,중상사고,0,1,2,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,보행자,남,33세,경상
2013010100100058,2013년 1월 1일 01시,화요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,승용,남,32세,경상
2013010100100142,2013년 1월 1일 06시,화요일,울산광역시 중구 약사동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,보행자,여,56세,중상
2013010100100143,2013년 1월 1일 06시,화요일,울산광역시 울주군 온산읍,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,45세,상해없음
2013010100100211,2013년 1월 1일 11시,화요일,울산광역시 북구 정자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,여,50세,경상
2013010100100288,2013년 1월 1일 17시,화요일,울산광역시 동구 일산동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,이륜,남,41세,경상
2013010100100320,2013년 1월 1일 19시,화요일,울산광역시 북구 호계동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,남,39세,상해없음,자전거,남,63세,중상
2013010100100388,2013년 1월 1일 23시,화요일,울산광역시 남구 신정동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,화물,남,57세,경상
2013010200100050,2013년 1월 2일 07시,수요일,울산광역시 남구 신정동,경상사고,0,0,2,0,차대차 - 측면직각충돌,차로위반,건조,흐림,단일로 - 기타,승용,남,64세,상해없음,승용,남,32세,경상
2013010200100096,2013년 1월 2일 09시,수요일,울산광역시 울주군 온산읍,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,원동기,남,35세,중상
2013010200100151,2013년 1월 2일 12시,수요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,원동기,여,62세,중상
2013010200100192,2013년 1월 2일 14시,수요일,울산광역시 울주군 온산읍,중상사고,0,2,0,0,차대차 - 추돌 - 진행중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,41세,중상
2013010200100193,2013년 1월 2일 14시,수요일,울산광역시 울주군 온산읍,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,55세,상해없음,승용,남,50세,경상
2013010200100245,2013년 1월 2일 16시,수요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,45세,기타불명,승용,여,51세,중상
2013010200100333,2013년 1월 2일 20시,수요일,울산광역시 남구 달동,중상사고,0,1,5,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,여,30세,경상
2013010200100352,2013년 1월 2일 21시,수요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,41세,경상
2013010200100394,2013년 1월 2일 23시,수요일,울산광역시 북구 화봉동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,원동기,남,56세,경상
2013010300100064,2013년 1월 3일 06시,목요일,울산광역시 울주군 온산읍,중상사고,0,2,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,43세,중상
2013010300100082,2013년 1월 3일 07시,목요일,울산광역시 동구 화정동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,여,52세,중상,승용,남,19세,상해없음
2013010300100110,2013년 1월 3일 08시,목요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,여,38세,경상
