사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017010100100015,2017년 1월 1일 00시,일요일,경상북도 구미시 임은동,중상사고,0,8,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,중상,승용,여,29세,중상
2017010100100071,2017년 1월 1일 03시,일요일,경상북도 포항시 북구 죽도동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,남,54세,경상
2017010100100072,2017년 1월 1일 03시,일요일,경상북도 구미시 진평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,50세,경상
2017010100100073,2017년 1월 1일 03시,일요일,경상북도 상주시 낙동면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,31세,상해없음,승용,남,31세,경상
2017010100100101,2017년 1월 1일 05시,일요일,경상북도 영주시 휴천동,경상사고,0,0,6,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,경상,승용,남,23세,경상
2017010100100121,2017년 1월 1일 07시,일요일,경상북도 경주시 감포읍,중상사고,0,1,0,1,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,39세,부상신고,미분류,미분류,미분류,미분류
2017010100100129,2017년 1월 1일 08시,일요일,경상북도 안동시 임동면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,,,,
2017010100100130,2017년 1월 1일 08시,일요일,경상북도 경산시 압량면,중상사고,0,5,0,0,차대차 - 측면충돌,과속,건조,맑음,교차로 - 교차로안,승용,남,32세,중상,화물,남,46세,중상
2017010100100140,2017년 1월 1일 09시,일요일,경상북도 경주시 천북면,중상사고,0,1,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,경상,,,,
2017010100100141,2017년 1월 1일 09시,일요일,경상북도 경산시 하양읍,중상사고,0,2,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,55세,중상
2017010100100170,2017년 1월 1일 11시,일요일,경상북도 포항시 남구 동촌동,경상사고,0,0,4,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,66세,상해없음,화물,남,48세,경상
2017010100100193,2017년 1월 1일 12시,일요일,경상북도 영덕군 영덕읍,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,36세,상해없음
2017010100100214,2017년 1월 1일 13시,일요일,경상북도 경주시 동천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,42세,경상,승용,여,34세,기타불명
2017010100100225,2017년 1월 1일 14시,일요일,경상북도 안동시 송현동,중상사고,0,1,1,0,차대차 - 측면충돌,과속,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,48세,중상
2017010100100239,2017년 1월 1일 15시,일요일,경상북도 포항시 남구 오천읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,60세,중상,승용,남,63세,기타불명
