사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2012010100100035,2012년 1월 1일 01시,일요일,전라남도 여수시 여서동,경상사고,0,0,1,0,차대사람 - 기타,불법유턴,건조,맑음,단일로 - 기타,승용,남,26세,기타불명,보행자,남,18세,경상
2012010100100064,2012년 1월 1일 02시,일요일,전라남도 여수시 여서동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,24세,경상
2012010100100161,2012년 1월 1일 08시,일요일,전라남도 장성군 장성읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,화물,남,53세,상해없음,승용,남,34세,경상
2012010100100176,2012년 1월 1일 09시,일요일,전라남도 목포시 상동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,이륜,남,16세,경상
2012010100100194,2012년 1월 1일 10시,일요일,전라남도 구례군 구례읍,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,56세,상해없음,원동기,남,54세,경상
2012010100100246,2012년 1월 1일 13시,일요일,전라남도 해남군 해남읍,중상사고,0,1,0,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,화물,남,59세,중상
2012010100100270,2012년 1월 1일 14시,일요일,전라남도 무안군 일로읍,중상사고,0,1,1,0,차대차 - 측면직각충돌,중앙선침범,습기,눈,기타 - 기타,화물,여,51세,중상,화물,남,31세,경상
2012010100100271,2012년 1월 1일 14시,일요일,전라남도 광양시 광양읍,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,습기,비,단일로 - 기타,이륜,남,74세,경상,,,,
2012010100100349,2012년 1월 1일 17시,일요일,전라남도 화순군 화순읍,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,습기,눈,단일로 - 기타,승용,남,59세,상해없음,보행자,여,43세,경상
2012010100100388,2012년 1월 1일 18시,일요일,전라남도 고흥군 도양읍,경상사고,0,0,6,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,37세,경상,승용,남,63세,경상
2012010100100429,2012년 1월 1일 19시,일요일,전라남도 여수시 문수동,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,27세,경상
2012010100100484,2012년 1월 1일 21시,일요일,전라남도 목포시 동명동,경상사고,0,0,5,0,차대차 - 측면직각충돌,교차로운행방법위반,습기,흐림,교차로 - 교차로안,화물,여,42세,상해없음,승용,남,27세,경상
2012010100100485,2012년 1월 1일 21시,일요일,전라남도 나주시 대호동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,습기,흐림,단일로 - 기타,승용,남,25세,상해없음,승용,여,35세,경상
2012010100100504,2012년 1월 1일 22시,일요일,전라남도 목포시 상동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,습기,흐림,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,39세,경상
2012010100100520,2012년 1월 1일 23시,일요일,전라남도 광양시 마동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,보행자,남,45세,경상
