사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017010100100014,2017년 1월 1일 00시,일요일,전라남도 순천시 연향동,경상사고,0,0,2,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,35세,경상
2017010100100038,2017년 1월 1일 01시,일요일,전라남도 장성군 황룡면,사망사고,1,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,26세,중상
2017010100100039,2017년 1월 1일 01시,일요일,전라남도 무안군 삼향읍,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승용,남,51세,상해없음
2017010100100128,2017년 1월 1일 08시,일요일,전라남도 함평군 학교면,경상사고,0,0,3,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,24세,경상
2017010100100139,2017년 1월 1일 09시,일요일,전라남도 여수시 돌산읍,중상사고,0,1,4,0,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,56세,상해없음,화물,남,49세,경상
2017010100100157,2017년 1월 1일 10시,일요일,전라남도 영광군 영광읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,61세,상해없음
2017010100100191,2017년 1월 1일 12시,일요일,전라남도 여수시 미평동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,48세,중상
2017010100100192,2017년 1월 1일 12시,일요일,전라남도 무안군 현경면,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,승합,여,51세,경상
2017010100100224,2017년 1월 1일 14시,일요일,전라남도 여수시 충무동,경상사고,0,0,2,0,차대차 - 정면충돌,기타,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,남,71세,경상
2017010100100238,2017년 1월 1일 15시,일요일,전라남도 나주시 남평읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,43세,상해없음
