사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2014010100100047,2014년 1월 1일 01시,수요일,대전광역시 중구 오류동,경상사고,0,0,1,0,차대차 - 측면직각충돌,기타,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,이륜,남,29세,경상
2014010100100048,2014년 1월 1일 01시,수요일,대전광역시 서구 만년동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,여,26세,경상
2014010100100082,2014년 1월 1일 02시,수요일,대전광역시 동구 삼성동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,24세,중상
2014010100100155,2014년 1월 1일 06시,수요일,대전광역시 대덕구 법동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승용,남,40세,경상
2014010100100219,2014년 1월 1일 11시,수요일,대전광역시 동구 판암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,여,57세,상해없음,보행자,여,62세,경상
2014010100100220,2014년 1월 1일 11시,수요일,대전광역시 대덕구 송촌동,경상사고,0,0,1,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,39세,부상신고
2014010100100293,2014년 1월 1일 15시,수요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,남,30세,경상
2014010100100394,2014년 1월 1일 20시,수요일,대전광역시 대덕구 덕암동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,여,40세,중상
2014010100100414,2014년 1월 1일 21시,수요일,대전광역시 동구 삼성동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,67세,사망
2014010100100415,2014년 1월 1일 21시,수요일,대전광역시 서구 둔산동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,50세,경상
