사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2015010100100055,2015년 1월 1일 01시,목요일,대전광역시 서구 관저동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,적설,눈,단일로 - 기타,승용,남,21세,상해없음,,,,
2015010100100138,2015년 1월 1일 06시,목요일,대전광역시 대덕구 중리동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,52세,경상
2015010100100301,2015년 1월 1일 16시,목요일,대전광역시 중구 석교동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,47세,경상
2015010100100359,2015년 1월 1일 18시,목요일,대전광역시 중구 태평동,경상사고,0,0,5,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,여,36세,경상
2015010100100376,2015년 1월 1일 19시,목요일,대전광역시 대덕구 오정동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,43세,경상
2015010100100408,2015년 1월 1일 21시,목요일,대전광역시 동구 가오동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,원동기,남,58세,중상
2015010100100409,2015년 1월 1일 21시,목요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,52세,상해없음,보행자,남,62세,중상
2015010100100435,2015년 1월 1일 23시,목요일,대전광역시 유성구 전민동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,27세,상해없음,보행자,남,28세,경상
2015010200100012,2015년 1월 2일 00시,금요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,33세,경상
2015010200100168,2015년 1월 2일 11시,금요일,대전광역시 대덕구 와동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,61세,중상
2015010200100240,2015년 1월 2일 14시,금요일,대전광역시 유성구 자운동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,49세,상해없음,보행자,여,25세,중상
2015010200100267,2015년 1월 2일 15시,금요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,20세,중상
2015010200100268,2015년 1월 2일 15시,금요일,대전광역시 대덕구 읍내동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,특수,남,40세,상해없음,화물,남,65세,중상
2015010200100303,2015년 1월 2일 16시,금요일,대전광역시 동구 중동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,24세,경상
2015010200100339,2015년 1월 2일 17시,금요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,30세,기타불명,승용,여,50세,경상
2015010200100373,2015년 1월 2일 18시,금요일,대전광역시 서구 갈마동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,40세,경상
2015010200100400,2015년 1월 2일 19시,금요일,대전광역시 동구 대성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,42세,경상
2015010200100435,2015년 1월 2일 20시,금요일,대전광역시 서구 둔산동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,여,43세,경상
2015010200100518,2015년 1월 2일 23시,금요일,대전광역시 유성구 신성동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,보행자,여,57세,경상
2015010300100022,2015년 1월 3일 00시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,1,차대차 - 추돌 - 주정차중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,45세,경상
2015010300100071,2015년 1월 3일 04시,토요일,대전광역시 대덕구 중리동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,원동기,남,30세,기타불명,보행자,남,31세,중상
2015010300100103,2015년 1월 3일 06시,토요일,대전광역시 서구 가수원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승합,남,61세,상해없음,보행자,여,59세,중상
2015010300100122,2015년 1월 3일 07시,토요일,대전광역시 중구 문화동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,45세,상해없음,보행자,여,82세,중상
2015010300100123,2015년 1월 3일 07시,토요일,대전광역시 동구 홍도동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,19세,상해없음,승용,남,61세,상해없음
2015010300100143,2015년 1월 3일 08시,토요일,대전광역시 중구 태평동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,남,64세,상해없음,자전거,여,45세,경상
2015010300100164,2015년 1월 3일 09시,토요일,대전광역시 유성구 덕명동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,화물,남,50세,경상
2015010300100201,2015년 1월 3일 11시,토요일,대전광역시 중구 태평동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,경상,승용,여,41세,경상
2015010300100202,2015년 1월 3일 11시,토요일,대전광역시 서구 갈마동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,51세,경상
2015010300100223,2015년 1월 3일 12시,토요일,대전광역시 서구 가장동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,51세,중상
2015010300100224,2015년 1월 3일 12시,토요일,대전광역시 대덕구 오정동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,원동기,남,32세,경상
2015010300100248,2015년 1월 3일 13시,토요일,대전광역시 중구 은행동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,22세,경상
2015010300100249,2015년 1월 3일 13시,토요일,대전광역시 서구 괴정동,경상사고,0,0,3,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,58세,경상
2015010300100267,2015년 1월 3일 14시,토요일,대전광역시 대덕구 중리동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,기타불명,이륜,남,21세,중상
2015010300100268,2015년 1월 3일 14시,토요일,대전광역시 대덕구 오정동,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,기타 - 기타,승합,남,52세,상해없음,,,,
2015010300100291,2015년 1월 3일 15시,토요일,대전광역시 중구 호동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,25세,경상
2015010300100292,2015년 1월 3일 15시,토요일,대전광역시 동구 효동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,자전거,남,65세,경상
2015010300100293,2015년 1월 3일 15시,토요일,대전광역시 유성구 구암동,중상사고,0,2,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 횡단보도상,승용,여,60세,상해없음,보행자,남,9세,중상
2015010300100294,2015년 1월 3일 15시,토요일,대전광역시 유성구 봉명동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,기타불명,보행자,남,64세,중상
2015010300100295,2015년 1월 3일 15시,토요일,대전광역시 서구 월평동,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,43세,경상,승용,남,43세,상해없음
2015010300100419,2015년 1월 3일 19시,토요일,대전광역시 유성구 봉명동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,화물,남,61세,중상
2015010300100520,2015년 1월 3일 23시,토요일,대전광역시 동구 신흥동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,30세,경상
2015010300100521,2015년 1월 3일 23시,토요일,대전광역시 서구 갈마동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,결빙,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,32세,중상
2015010400100039,2015년 1월 4일 01시,일요일,대전광역시 중구 은행동,경상사고,0,0,3,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,49세,상해없음
2015010400100040,2015년 1월 4일 01시,일요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,55세,상해없음,원동기,남,40세,경상
2015010400100041,2015년 1월 4일 01시,일요일,대전광역시 유성구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,화물,남,32세,상해없음,보행자,남,33세,중상
2015010400100058,2015년 1월 4일 02시,일요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,61세,경상
