사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017010100100055,2017년 1월 1일 02시,일요일,충청남도 아산시 염치읍,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,28세,사망,,,,
2017010100100057,2017년 1월 1일 02시,일요일,충청남도 홍성군 결성면,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,사망,승용,남,32세,상해없음
2017010100100126,2017년 1월 1일 08시,일요일,충청남도 아산시 배방읍,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,원동기,남,43세,부상신고
2017010100100156,2017년 1월 1일 10시,일요일,충청남도 홍성군 홍동면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,여,48세,상해없음,보행자,여,68세,중상
2017010100100169,2017년 1월 1일 11시,일요일,충청남도 보령시 신흑동,경상사고,0,0,4,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승합,남,23세,상해없음,승용,여,30세,경상
2017010100100188,2017년 1월 1일 12시,일요일,충청남도 보령시 죽정동,경상사고,0,0,4,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승용,남,34세,경상
2017010100100189,2017년 1월 1일 12시,일요일,충청남도 당진시 읍내리,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,화물,남,32세,경상
2017010100100234,2017년 1월 1일 15시,일요일,충청남도 예산군 덕산면,중상사고,0,4,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,46세,경상,승용,여,62세,중상
2017010100100235,2017년 1월 1일 15시,일요일,충청남도 예산군 덕산면,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,28세,경상
2017010100100236,2017년 1월 1일 15시,일요일,충청남도 당진시 신평면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,77세,경상
2017010100100280,2017년 1월 1일 17시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,원동기,남,46세,경상
2017010100100306,2017년 1월 1일 18시,일요일,충청남도 태안군 원북면,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,젖음/습기,맑음,단일로 - 기타,화물,남,28세,중상,미분류,미분류,미분류,미분류
2017010100100307,2017년 1월 1일 18시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,원동기,남,48세,경상,승용,남,31세,상해없음
2017010100100373,2017년 1월 1일 20시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,43세,경상
2017010100100374,2017년 1월 1일 20시,일요일,충청남도 공주시 태봉동,사망사고,1,4,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,경상,승용,남,44세,중상
2017010100100393,2017년 1월 1일 21시,일요일,충청남도 서산시 동문동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,화물,남,19세,경상
2017010200100034,2017년 1월 2일 01시,월요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,23세,중상
2017010200100041,2017년 1월 2일 02시,월요일,충청남도 예산군 삽교읍,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,경상,,,,
2017010200100085,2017년 1월 2일 07시,월요일,충청남도 보령시 동대동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,원동기,남,76세,중상
2017010200100086,2017년 1월 2일 07시,월요일,충청남도 예산군 덕산면,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,56세,상해없음,보행자,여,62세,사망
2017010200100115,2017년 1월 2일 08시,월요일,충청남도 금산군 금성면,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,여,48세,상해없음,이륜,남,56세,중상
2017010200100155,2017년 1월 2일 10시,월요일,충청남도 아산시 음봉면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,33세,경상
2017010200100182,2017년 1월 2일 11시,월요일,충청남도 당진시 신평면,중상사고,0,2,0,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,여,24세,중상,승용,여,57세,중상
2017010200100183,2017년 1월 2일 11시,월요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,여,38세,경상
2017010200100184,2017년 1월 2일 11시,월요일,충청남도 공주시 탄천면,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,59세,상해없음
2017010200100228,2017년 1월 2일 13시,월요일,충청남도 아산시 모종동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,46세,경상
2017010200100229,2017년 1월 2일 13시,월요일,충청남도 아산시 풍기동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,55세,상해없음,승용,남,82세,중상
2017010200100282,2017년 1월 2일 15시,월요일,충청남도 서산시 동문동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,여,69세,중상
2017010200100305,2017년 1월 2일 16시,월요일,충청남도 아산시 둔포면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,48세,상해없음,화물,남,56세,중상
2017010200100337,2017년 1월 2일 17시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,승용,여,58세,경상
2017010200100369,2017년 1월 2일 18시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,46세,경상
2017010200100370,2017년 1월 2일 18시,월요일,충청남도 천안시 서북구 백석동,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승용,남,30세,부상신고
2017010200100371,2017년 1월 2일 18시,월요일,충청남도 아산시 탕정면,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,남,44세,경상
2017010200100372,2017년 1월 2일 18시,월요일,충청남도 서천군 서천읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,78세,경상
2017010200100373,2017년 1월 2일 18시,월요일,충청남도 예산군 광시면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,남,60세,중상
2017010200100418,2017년 1월 2일 19시,월요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,37세,경상
2017010200100419,2017년 1월 2일 19시,월요일,충청남도 논산시 내동,중상사고,0,1,1,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,60세,경상,미분류,미분류,미분류,미분류
2017010200100420,2017년 1월 2일 19시,월요일,충청남도 보령시 내항동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,72세,경상,승용,남,72세,경상
2017010200100421,2017년 1월 2일 19시,월요일,충청남도 당진시 송악읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,45세,중상
2017010200100481,2017년 1월 2일 21시,월요일,충청남도 예산군 예산읍,중상사고,0,1,4,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,승용,남,60세,경상
2017010200100499,2017년 1월 2일 22시,월요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,중상,미분류,미분류,미분류,미분류
2017010300100048,2017년 1월 3일 02시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,31세,경상
2017010300100083,2017년 1월 3일 06시,화요일,충청남도 천안시 서북구 성거읍,사망사고,1,0,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,여,64세,사망,승용,남,34세,상해없음
2017010300100084,2017년 1월 3일 06시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,승용,남,28세,상해없음,승합,남,59세,경상
2017010300100085,2017년 1월 3일 06시,화요일,충청남도 금산군 제원면,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,젖음/습기,안개,단일로 - 교량,화물,남,39세,상해없음,승용,남,29세,중상
2017010300100108,2017년 1월 3일 07시,화요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,30세,경상
2017010300100109,2017년 1월 3일 07시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,여,49세,경상
2017010300100146,2017년 1월 3일 08시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,27세,상해없음,보행자,여,29세,경상
2017010300100147,2017년 1월 3일 08시,화요일,충청남도 당진시 송산면,중상사고,0,2,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,남,31세,중상
2017010300100148,2017년 1월 3일 08시,화요일,충청남도 천안시 동남구 신부동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,여,51세,부상신고
2017010300100182,2017년 1월 3일 09시,화요일,충청남도 논산시 채운면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,안개,단일로 - 기타,화물,남,34세,상해없음,화물,남,58세,중상
2017010300100215,2017년 1월 3일 10시,화요일,충청남도 아산시 음봉면,중상사고,0,1,0,0,차대차 - 추돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,건설기계,여,49세,상해없음,승용,남,53세,상해없음
2017010300100216,2017년 1월 3일 10시,화요일,충청남도 서천군 서천읍,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,여,56세,경상
2017010300100238,2017년 1월 3일 11시,화요일,충청남도 서천군 서천읍,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,원동기,남,68세,경상,승용,남,74세,상해없음
2017010300100239,2017년 1월 3일 11시,화요일,충청남도 예산군 예산읍,중상사고,0,1,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,33세,경상,승용,여,42세,중상
2017010300100286,2017년 1월 3일 13시,화요일,충청남도 아산시 염치읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,24세,상해없음,승용,남,60세,중상
2017010300100287,2017년 1월 3일 13시,화요일,충청남도 공주시 옥룡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,기타불명,이륜,남,55세,중상
2017010300100288,2017년 1월 3일 13시,화요일,충청남도 공주시 신관동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,71세,상해없음,보행자,남,19세,경상
2017010300100368,2017년 1월 3일 16시,화요일,충청남도 아산시 음봉면,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,41세,경상
2017010300100388,2017년 1월 3일 17시,화요일,충청남도 금산군 금성면,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,69세,상해없음,이륜,남,79세,중상
2017010300100426,2017년 1월 3일 18시,화요일,충청남도 보령시 청소면,중상사고,0,1,1,0,차대차 - 정면충돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,20세,중상
2017010300100461,2017년 1월 3일 19시,화요일,충청남도 아산시 음봉면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,49세,경상
2017010300100462,2017년 1월 3일 19시,화요일,충청남도 보령시 동대동,경상사고,0,0,3,0,차대차 - 추돌,차로위반,건조,맑음,교차로 - 교차로안,승용,여,21세,상해없음,승용,여,41세,경상
2017010300100500,2017년 1월 3일 20시,화요일,충청남도 아산시 음봉면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,26세,경상
