사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2013010100100048,2013년 1월 1일 01시,화요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,결빙,흐림,단일로 - 기타,승용,남,51세,상해없음,,,,
2013010100100049,2013년 1월 1일 01시,화요일,전라북도 군산시 성산면,경상사고,0,0,1,0,차량단독 - 전도전복,안전운전불이행,결빙,맑음,단일로 - 기타,승용,남,57세,상해없음,,,,
2013010100100108,2013년 1월 1일 04시,화요일,전라북도 정읍시 하북동,경상사고,0,0,3,0,차량단독 - 공작물충돌,안전운전불이행,결빙,흐림,단일로 - 기타,승용,남,23세,경상,,,,
2013010100100132,2013년 1월 1일 06시,화요일,전라북도 전주시 덕진구 덕진동1가,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,결빙,흐림,단일로 - 기타,화물,남,66세,상해없음,,,,
2013010100100133,2013년 1월 1일 06시,화요일,전라북도 군산시 산북동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,결빙,눈,단일로 - 기타,승용,여,16세,상해없음,승합,남,35세,상해없음
2013010100100134,2013년 1월 1일 06시,화요일,전라북도 익산시 신동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,결빙,맑음,교차로 - 교차로안,승용,남,27세,상해없음,보행자,남,25세,경상
2013010100100160,2013년 1월 1일 08시,화요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대차 - 기타,신호위반,적설,눈,교차로 - 교차로안,승용,여,53세,상해없음,승용,남,57세,경상
2013010100100161,2013년 1월 1일 08시,화요일,전라북도 군산시 소룡동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,결빙,흐림,단일로 - 기타,승용,남,62세,상해없음,,,,
2013010100100162,2013년 1월 1일 08시,화요일,전라북도 익산시 금강동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,결빙,눈,단일로 - 기타,승용,여,45세,상해없음,승용,여,46세,경상
2013010100100192,2013년 1월 1일 10시,화요일,전라북도 전주시 덕진구 금암동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,적설,눈,교차로 - 교차로부근,승용,남,31세,상해없음,보행자,남,43세,중상
2013010100100205,2013년 1월 1일 11시,화요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,결빙,눈,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,14세,경상
2013010100100206,2013년 1월 1일 11시,화요일,전라북도 익산시 신동,경상사고,0,0,3,0,차대차 - 측면직각충돌,교차로운행방법위반,적설,눈,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,53세,상해없음
2013010100100207,2013년 1월 1일 11시,화요일,전라북도 익산시 모현동1가,중상사고,0,1,6,1,차대차 - 측면직각충돌,안전거리미확보,적설,맑음,단일로 - 기타,승용,남,43세,경상,승용,남,53세,상해없음
2013010100100218,2013년 1월 1일 12시,화요일,전라북도 장수군 산서면,중상사고,0,1,2,0,차대차 - 정면충돌,안전운전불이행,적설,눈,단일로 - 기타,승용,남,36세,기타불명,승용,남,52세,경상
2013010100100255,2013년 1월 1일 15시,화요일,전라북도 군산시 옥산면,중상사고,0,1,3,0,차대차 - 측면직각충돌,교차로운행방법위반,습기,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,39세,경상
2013010100100269,2013년 1월 1일 16시,화요일,전라북도 전주시 완산구 효자동2가,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,결빙,눈,교차로 - 교차로부근,승용,남,29세,상해없음,원동기,남,29세,중상
2013010100100330,2013년 1월 1일 20시,화요일,전라북도 전주시 완산구 서신동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,18세,중상
2013010100100347,2013년 1월 1일 21시,화요일,전라북도 익산시 남중동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,78세,경상
2013010100100381,2013년 1월 1일 23시,화요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,3,0,차대차 - 측면직각충돌,교차로운행방법위반,결빙,눈,교차로 - 교차로부근,승용,여,62세,경상,승용,남,48세,경상
2013010200100003,2013년 1월 2일 00시,수요일,전라북도 전주시 덕진구 송천동1가,경상사고,0,0,4,0,차대차 - 기타,신호위반,적설,눈,교차로 - 교차로안,승용,남,58세,상해없음,승용,여,22세,경상
2013010200100012,2013년 1월 2일 01시,수요일,전라북도 전주시 완산구 중화산동1가,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,적설,눈,교차로 - 교차로안,승용,기타불명,기타불명,기타불명,승용,남,70세,경상
2013010200100027,2013년 1월 2일 04시,수요일,전라북도 익산시 왕궁면,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,적설,눈,단일로 - 기타,화물,남,51세,상해없음,보행자,남,65세,사망
2013010200100066,2013년 1월 2일 08시,수요일,전라북도 익산시 덕기동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,적설,눈,단일로 - 기타,승용,여,40세,기타불명,승용,남,40세,경상
2013010200100067,2013년 1월 2일 08시,수요일,전라북도 부안군 줄포면,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,결빙,맑음,교차로 - 교차로안,승합,남,51세,상해없음,승용,남,45세,경상
