사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018010100100070,2018년 1월 1일 03시,월요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51세,상해없음,보행자,남,41세,경상
2018010100100071,2018년 1월 1일 03시,월요일,전라북도 군산시 경암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21세,상해없음,승용,남,27세,경상
2018010100100072,2018년 1월 1일 03시,월요일,전라북도 익산시 신동,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,보행자,남,18세,경상
2018010100100222,2018년 1월 1일 13시,월요일,전라북도 전주시 완산구 풍남동3가,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,40세,경상,승용,남,70세,경상
2018010100100223,2018년 1월 1일 13시,월요일,전라북도 무주군 무주읍,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,남,48세,경상
2018010100100262,2018년 1월 1일 15시,월요일,전라북도 전주시 완산구 전동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,55세,상해없음,보행자,여,78세,중상
2018010100100263,2018년 1월 1일 15시,월요일,전라북도 군산시 오식도동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,69세,경상
2018010100100324,2018년 1월 1일 18시,월요일,전라북도 군산시 장미동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,특수,남,52세,상해없음,승용,여,56세,경상
2018010100100379,2018년 1월 1일 20시,월요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,69세,경상
2018010100100380,2018년 1월 1일 20시,월요일,전라북도 익산시 황등면,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,여,35세,경상
2018010100100381,2018년 1월 1일 20시,월요일,전라북도 정읍시 시기동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,72세,상해없음,승용,남,29세,경상
