사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018010100100030,2018년 1월 1일 01시,월요일,충청북도 제천시 송학면,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,서리/결빙,흐림,단일로 - 기타,화물,남,64세,상해없음,보행자,여,90세 이상,경상
2018010100100155,2018년 1월 1일 09시,월요일,충청북도 청주시 흥덕구 강내면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,여,63세,경상
2018010100100285,2018년 1월 1일 16시,월요일,충청북도 옥천군 군북면,중상사고,0,1,2,0,차량단독 - 전도전복 - 전복,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,45세,경상,미분류,미분류,미분류,미분류
2018010100100320,2018년 1월 1일 18시,월요일,충청북도 증평군 증평읍,중상사고,0,1,4,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,화물,남,67세,경상,승용,여,26세,경상
2018010100100321,2018년 1월 1일 18시,월요일,충청북도 진천군 진천읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,이륜,남,20세,경상
2018010100100357,2018년 1월 1일 19시,월요일,충청북도 보은군 마로면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,51세,상해없음,승용,남,57세,상해없음
2018010100100378,2018년 1월 1일 20시,월요일,충청북도 청주시 서원구 남이면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,경상,승용,남,48세,경상
2018010100100398,2018년 1월 1일 21시,월요일,충청북도 청주시 청원구 내덕동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,43세,중상
2018010200100004,2018년 1월 2일 00시,화요일,충청북도 청주시 서원구 모충동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,49세,상해없음,승용,남,61세,상해없음
2018010200100015,2018년 1월 2일 01시,화요일,충청북도 충주시 노은면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,55세,상해없음,건설기계,남,49세,경상
2018010200100042,2018년 1월 2일 05시,화요일,충청북도 옥천군 이원면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,보행자,남,17세,중상
2018010200100052,2018년 1월 2일 06시,화요일,충청북도 청주시 청원구 내덕동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,78세,상해없음,보행자,여,80세,경상
2018010200100067,2018년 1월 2일 07시,화요일,충청북도 청주시 흥덕구 복대동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,여,51세,경상
2018010200100089,2018년 1월 2일 08시,화요일,충청북도 청주시 청원구 율량동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,여,44세,상해없음,보행자,남,77세,경상
2018010200100144,2018년 1월 2일 10시,화요일,충청북도 충주시 금릉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,경상,승용,남,68세,상해없음
2018010200100145,2018년 1월 2일 10시,화요일,충청북도 제천시 남천동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,34세,상해없음,승용,남,36세,경상
2018010200100226,2018년 1월 2일 13시,화요일,충청북도 청주시 청원구 율량동,중상사고,0,2,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,72세,상해없음,승용,남,51세,중상
2018010200100227,2018년 1월 2일 13시,화요일,충청북도 충주시 교현동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51세,상해없음,보행자,여,85세,경상
2018010200100228,2018년 1월 2일 13시,화요일,충청북도 제천시 영천동,경상사고,0,0,2,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,68세,부상신고,승용,남,30세,경상
2018010200100282,2018년 1월 2일 15시,화요일,충청북도 청주시 상당구 금천동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 지하차도(도로)내,승용,남,47세,상해없음,승용,남,52세,경상
2018010200100305,2018년 1월 2일 16시,화요일,충청북도 청주시 상당구 문화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,27세,상해없음,승용,남,41세,경상
2018010200100368,2018년 1월 2일 18시,화요일,충청북도 청주시 청원구 사천동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,여,52세,중상
2018010200100369,2018년 1월 2일 18시,화요일,충청북도 영동군 용산면,중상사고,0,3,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,중상,건설기계,남,51세,중상
2018010200100428,2018년 1월 2일 20시,화요일,충청북도 청주시 청원구 내덕동,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,44세,상해없음,이륜,남,30세,경상
2018010200100455,2018년 1월 2일 22시,화요일,충청북도 청주시 청원구 오창읍,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,승용,남,55세,경상
2018010200100465,2018년 1월 2일 23시,화요일,충청북도 음성군 맹동면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,31세,경상
2018010300100020,2018년 1월 3일 02시,수요일,충청북도 청주시 흥덕구 석소동,중상사고,0,4,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,경상,승합,여,51세,중상
