사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2013010100100018,2013년 1월 1일 00시,화요일,충청북도 음성군 금왕읍,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,적설,흐림,기타 - 기타,승용,남,55세,상해없음,승용,여,37세,경상
2013010100100044,2013년 1월 1일 01시,화요일,충청북도 청주시 상당구 서운동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,58세,경상
2013010100100045,2013년 1월 1일 01시,화요일,충청북도 충주시 연수동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,결빙,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,41세,경상
2013010100100046,2013년 1월 1일 01시,화요일,충청북도 충주시 교현동,중상사고,0,2,0,0,차대차 - 측면직각충돌,신호위반,결빙,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,40세,중상
2013010100100092,2013년 1월 1일 03시,화요일,충청북도 청주시 흥덕구 봉명동,경상사고,0,0,1,0,차대사람 - 기타,기타,습기,흐림,단일로 - 기타,승용,남,38세,상해없음,보행자,남,45세,경상
2013010100100190,2013년 1월 1일 10시,화요일,충청북도 청원군 오송읍,중상사고,0,2,0,0,차대차 - 측면직각충돌,중앙선침범,결빙,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,45세,중상
2013010100100202,2013년 1월 1일 11시,화요일,충청북도 옥천군 옥천읍,중상사고,0,2,3,0,차대차 - 측면직각충돌,중앙선침범,적설,눈,교차로 - 교차로부근,승용,여,59세,경상,승용,남,51세,경상
2013010100100216,2013년 1월 1일 12시,화요일,충청북도 청원군 미원면,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,40세,상해없음,,,,
2013010100100242,2013년 1월 1일 14시,화요일,충청북도 청원군 남이면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,적설,눈,단일로 - 기타,승용,남,47세,상해없음,승용,남,38세,상해없음
2013010100100297,2013년 1월 1일 18시,화요일,충청북도 청주시 상당구 율량동,중상사고,0,2,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,30세,중상
2013010100100298,2013년 1월 1일 18시,화요일,충청북도 청원군 오창읍,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,결빙,흐림,단일로 - 기타,화물,남,55세,중상,,,,
2013010100100299,2013년 1월 1일 18시,화요일,충청북도 증평군 증평읍,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,중앙선침범,적설,눈,교차로 - 교차로부근,화물,남,29세,상해없음,승용,남,34세,경상
2013010100100300,2013년 1월 1일 18시,화요일,충청북도 청주시 흥덕구 복대동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,습기,맑음,교차로 - 교차로부근,이륜,남,21세,경상,승용,여,45세,상해없음
2013010100100328,2013년 1월 1일 20시,화요일,충청북도 청주시 흥덕구 개신동,중상사고,0,1,3,0,차대차 - 측면직각충돌,중앙선침범,결빙,흐림,미분류 - 미분류,화물,남,34세,상해없음,승용,남,35세,경상
