SNCT_SEQ,REG_DT,MAX_SPD,MAX_SPD_ORG,CCTV_CNT,FCLTY_NM,SIDO_NM,ROAD_WDT,CCTV_YN,ADDR,LADDR,POL_NM,SIGUN_CD,SIGUN_NM,X,Y,GOV_NM,GOV_TEL,FCLTY_TY,GEOM,DATA_TYPE
50887,20231127,30,0,0,유박사재가노인복지센터,대구광역시,0,2 ,대구광역시 수성구 파동로 157 (파동) ,대구광역시 수성구 파동 138-31 파동 138-31,대구지방경찰청 대구수성,27260,수성구,128.61364707800882,35.816942244881176,교통과,0537635868,2,"POLYGON((128.61341933942143 35.81703316447155,128.61349741984708 35.816791059168736,128.61349741984708 35.816791059168736,128.61341933942143 35.81703316447155))",C0103
50896,20231127,30,30,0,유박사재가노인복지센터,대구광역시,6,2 ,대구광역시 수성구 파동로 157 (파동) ,대구광역시 수성구 파동 138-31 파동 138-31,대구지방경찰청 대구수성,27260,수성구,128.61364707800882,35.816942244881176,교통과,0537635868,2,"POLYGON((128.61344698015986 35.817032207635386,128.61338587098493 35.817019510830754,128.613458557745 35.81678423656989,128.61352238641575 35.81679464395828,128.61344698015986 35.817032207635386))",C0103
49946,20221123,30,30,0,숲중증장애인다수고용사업장,대구광역시,10,1 ,대구광역시 수성구 팔현길 136 (고모동) 대구광역시 수성구 고모동 90-1,대구광역시 수성구 고모동 90-1 대구광역시 수성구 고모동 90-1,대구지방경찰청 대구수성,27260,수성구,128.66598091623894,35.8698027896132,교통과,0537959777,3,"POLYGON((128.66602916636603 35.86972777684069,128.66630434288774 35.869518951606544,128.66675592903195 35.86914322096014,128.66721342238992 35.86878542930498,128.66733323465613 35.86869139995383,128.6675593538743 35.86851929823775,128.66748341852988 35.868461778882995,128.66711844847603 35.86874394382942,128.66666667759165 35.86911066704632,128.6663049874728 35.869417565206476,128.66597264715273 35.86967224003668,128.66549839949298 35.870023500891115,128.66511648306104 35.87029012503631,128.66517567491852 35.87034111951991,128.66553859933788 35.87009278122456,128.6657047477605 35.86996431839676,128.6659993422308 35.869757477370754,128.66602916636603 35.86972777684069))",C0103
49941,20221118,30,0,0,팔공초등학교,대구광역시,0,2 ,대구광역시 동구 연경지묘로 150 (지묘동) 팡공초등학교,대구광역시 동구 지묘동 1319 팔공초등학교,대구지방경찰청 대구동부,27140,동구,128.62686795593234,35.9472356370581,교통과,0532335270,1,"POLYGON((128.62867759078713 35.94590895994491,128.62892534435167 35.94596642322308,128.62895410051547 35.94588267855853,128.6286951296331 35.94581860912468,128.62867759078713 35.94590895994491))",C0103
49940,20221118,30,0,0,팔공초등학교,대구광역시,0,2 ,대구광역시 동구 연경지묘로 150 (지묘동) 팡공초등학교,대구광역시 동구 지묘동 1319 팔공초등학교,대구지방경찰청 대구동부,27140,동구,128.62686795593234,35.9472356370581,교통과,0532335270,1,"POLYGON((128.62491757527576 35.94723953513206,128.62534707152068 35.947513068173464,128.62550333285378 35.94756727204462,128.625659225219 35.9476034581487,128.62580343861396 35.94761051562492,128.62629622937192 35.94759257388853,128.62644782874006 35.94755447409701,128.62712942130267 35.94715099047518,128.62798194294672 35.946571717136145,128.62810205559228 35.946484480418185,128.62823246122585 35.946358805990606,128.62835963450402 35.94621064709198,128.62843192122577 35.94608801391324,128.6284954363138 35.94594297153527,128.62853633118377 35.945775707911984,128.62855599272066 35.94565378882804,128.62854583076265 35.94542864478081,128.6285093586293 35.94527144236785,128.628485906789 35.945208681674366,128.6286401314996 35.94516378507973,128.62867535566232 35.945260178261066,128.6286998247123 35.94537248713987,128.62870130405403 35.94544455728768,128.6287086001952 35.945530065403396,128.62871063431416 35.945629161853375,128.62871229860068 35.9457102407657,128.62869725213102 35.94578704084517,128.6286719588856 35.94590453074386,128.62861439965732 35.94606976775458,128.62856367013913 35.94616282182899,128.62851280182875 35.946249119307616,128.62839947747773 35.946397090435056,128.62831260220213 35.94648387644153,128.62825263847006 35.94653199930163,128.62793615399335 35.94677058643499,128.6270945242681 35.947340700496795,128.62702343385985 35.947386720803266,128.6266125848979 35.94761757265117,128.62654140161308 35.94765908829628,128.62642862528065 35.94769891483247,128.62632923611287 35.94771603163224,128.62616055602817 35.94773183455319,128.6260718304802 35.94772853125401,128.6257616141499 35.94773273455042,128.6256395588451 35.947725376847494,128.62552285856307 35.94770893520001,128.62541705291673 35.947683334586976,128.62527182441465 35.94762672835636,128.62511459435186 35.947525228081155,128.6248197083462 35.947330973134754,128.62491757527576 35.94723953513206))",C0103
49808,20221024,30,0,0,화랑공원,대구광역시,0,2 ,대구광역시 수성구 만촌로 151 (만촌동) ,대구광역시 수성구 만촌동 1417 대구광역시립수성도서관 .,대구지방경찰청 대구수성,27260,수성구,128.64048205771184,35.87177032157778,대구광역시 수성구,0536663040,2,"POLYGON((128.63802937880325 35.872292664858854,128.6385870589726 35.87235714835518,128.6387508772269 35.87238194727875,128.63976934389385 35.87250997505658,128.64049305571115 35.87257218264258,128.6405163346488 35.87249301524308,128.6397122834607 35.87242739899989,128.63869395709438 35.872306127331306,128.63857441329745 35.872280724280905,128.63803900991414 35.872222695413114,128.63802937880325 35.872292664858854))",C0103
49809,20221024,30,0,0,화랑공원,대구광역시,0,2 ,대구광역시 수성구 만촌로 151 (만촌동) ,대구광역시 수성구 만촌동 1417 대구광역시립수성도서관 .,대구지방경찰청 대구수성,27260,수성구,128.64048205771184,35.87177032157778,대구광역시 수성구,0536663040,2,"POLYGON((128.63862181152587 35.87256618844026,128.63860758864337 35.87241318928862,128.63859254687785 35.872354820639316,128.63874534293475 35.8723820227935,128.63870434602035 35.872407363437304,128.63870763964542 35.872567270224394,128.63862181152587 35.87256618844026))",C0103
49806,20221024,30,30,0,화랑공원,대구광역시,8,2 ,대구광역시 수성구 만촌로 151 (만촌동) ,대구광역시 수성구 만촌동 1417 대구광역시립수성도서관 .,대구지방경찰청 대구수성,27260,수성구,128.64048205771184,35.87177032157778,대구광역시 수성구,0536663040,2,"POLYGON((128.64106004267612 35.87255091953441,128.6410612767832 35.8724765589388,128.64077054061684 35.87247151989143,128.6407425440258 35.872456132486754,128.6407196368937 35.872553317572205,128.6407859555796 35.87254790587152,128.64106004267612 35.87255091953441))",C0103
49807,20221024,30,0,0,화랑공원,대구광역시,0,2 ,대구광역시 수성구 만촌로 151 (만촌동) ,대구광역시 수성구 만촌동 1417 대구광역시립수성도서관 .,대구지방경찰청 대구수성,27260,수성구,128.64048205771184,35.87177032157778,대구광역시 수성구,0536663040,2,"POLYGON((128.6404312141969 35.87292897615001,128.64046752040852 35.87267616210339,128.64062345198954 35.8720499952509,128.64082600998807 35.872074262134085,128.64072249693552 35.87255778418116,128.64067321868765 35.8727184090524,128.64063649511752 35.87295095328968,128.6404312141969 35.87292897615001))",C0103
49687,20220819,30,0,0,범어4동 제1경로당,대구광역시,0,2 ,대구광역시 수성구 청호로85길 46 (범어동) 범어4동 제1경로당,대구광역시 수성구 범어동 831-52 범어4동경로당 범어4동 제1경로당,대구지방경찰청 대구수성,27260,수성구,128.63920990040722,35.856849144978064,수성구 교통과,0537525262,2,"POLYGON((128.63832279031507 35.85731181681268,128.63837342389547 35.857351677449536,128.63856121488953 35.85719817522564,128.6399699334712 35.85720373199975,128.63996849511025 35.85713391340924,128.63920739769134 35.85713078493043,128.63918480100358 35.857108564826554,128.63918498500624 35.85671431419008,128.63921785957987 35.85669809565118,128.64011193522907 35.856708419916565,128.6401136345822 35.85665658125179,128.63917529393927 35.856646861039295,128.6390259439795 35.85665115182048,128.63866882086822 35.85664475990892,128.63869501839253 35.856707482232785,128.63909073507975 35.85670658890874,128.639121816924 35.85673770463518,128.63911798488047 35.85708920097243,128.63905795408192 35.85713057134771,128.63856540371435 35.85713278553561,128.63852957677577 35.857140032784656,128.63832279031507 35.85731181681268))",C0103
