SNCT_SEQ,REG_DT,MAX_SPD,MAX_SPD_ORG,CCTV_CNT,FCLTY_NM,SIDO_NM,ROAD_WDT,CCTV_YN,ADDR,LADDR,POL_NM,SIGUN_CD,SIGUN_NM,X,Y,GOV_NM,GOV_TEL,FCLTY_TY,GEOM,DATA_TYPE
23927,20190331,30,30,0,정원유치원,인천광역시,6,2 ,인천광역시 계양구 봉오대로743번길 20 (작전동) 정원유치원,인천광역시 계양구 작전동 111 현대1차아파트 정원유치원,인천지방경찰청 인천계양,28245,계양구,126.73213270483403,37.532128667019485,인천광역시 계양구,0325434855,1,"POLYGON((126.73261801890662 37.53269518488724,126.73207120254108 37.5321623563992,126.73200649537205 37.53206535222436,126.73198416624544 37.531981959175326,126.73197506920202 37.531362501913094,126.73185622025363 37.531377999601865,126.73188701812553 37.531465916903414,126.73188501041133 37.53202678403734,126.73192438252578 37.53208994332289,126.73202006526718 37.53222531027652,126.73255564033074 37.53273784107133,126.73261801890662 37.53269518488724))",C0103
23928,20190331,30,30,0,정원유치원,인천광역시,6,2 ,인천광역시 계양구 봉오대로743번길 20 (작전동) 정원유치원,인천광역시 계양구 작전동 111 현대1차아파트 정원유치원,인천지방경찰청 인천계양,28245,계양구,126.73213270483403,37.532128667019485,인천광역시 계양구,0325434855,1,"POLYGON((126.73192157022969 37.53208543194579,126.73188215780344 37.53203353505098,126.73125838638052 37.53245558659285,126.73130348778894 37.53249848664991,126.73192157022969 37.53208543194579))",C0103
23929,20190331,30,30,0,인천화전초등학교,인천광역시,10,2 ,인천광역시 계양구 효서로303번길 8 (작전동) 인천화전초등학교,인천광역시 계양구 작전동 140-4 인천화전초등학교 인천화전초등학교,인천지방경찰청 인천계양,28245,계양구,126.7306143898091,37.528780726318956,인천광역시 계양구,0325426554,1,"POLYGON((126.73054527968098 37.53019020235138,126.73050109587263 37.52989277188462,126.7303367378067 37.52919412247897,126.73041183036182 37.52876181435111,126.73028873982125 37.52838536616084,126.73022935405133 37.52838297802665,126.73002631862876 37.5282158292206,126.72999842559635 37.52810764554964,126.72984564217845 37.52812306364577,126.73017838010374 37.528400881562725,126.73029027047761 37.52874576931913,126.73022365405572 37.52918034922978,126.73023189562275 37.529247942984966,126.73039079072785 37.52989252012038,126.73040100959669 37.53019663058855,126.73054527968098 37.53019020235138))",C0103
24252,20190331,30,30,0,상인천초등학교,인천광역시,10,2 ,인천광역시 남동구 석산로141번길 29 (간석동) 상인천초등학교,인천광역시 남동구 간석동 304 상인천초등학교 상인천초등학교,인천지방경찰청 인천남동,28200,남동구,126.70708578781864,37.46175342629178,인천광역시 남동구,0324327692,1,"POLYGON((126.70639191155436 37.461671933539485,126.70574772665894 37.46164780605479,126.70574468022757 37.46170411152305,126.70638321408138 37.46172822498441,126.70639191155436 37.461671933539485))",C0103
24253,20190331,30,30,2,상인천초등학교,인천광역시,10,1 ,인천광역시 남동구 석산로141번길 29 (간석동) 상인천초등학교,인천광역시 남동구 간석동 304 상인천초등학교 상인천초등학교,인천지방경찰청 인천남동,28200,남동구,126.70708578781864,37.46175342629178,인천광역시 남동구,0324327692,1,"POLYGON((126.70756098659251 37.461877559377115,126.70767376745196 37.46049028459096,126.7075748761831 37.46048778740233,126.70747891648203 37.46190889156346,126.7074457180049 37.462451667195786,126.70752482255565 37.462456368048144,126.70756098659251 37.461877559377115))",C0103
24257,20190331,30,30,1,참조은유치원,인천광역시,10,1 ,인천광역시 남동구 구월로137번길 65 (간석동) 참조은유치원,인천광역시 남동구 간석동 342-10 참조은유치원 참조은유치원,인천지방경찰청 인천남동,28200,남동구,126.70544536768999,37.45976584150198,인천광역시 남동구,0324294856,1,"MULTIPOLYGON(((126.70562429568798 37.458877104775,126.70551144503425 37.458871552708366,126.70539357182723 37.46039404189559,126.70550642475872 37.46039959408305,126.70562429568798 37.458877104775)))",C0103
24258,20190331,30,30,0,참조은유치원,인천광역시,10,2 ,인천광역시 남동구 구월로137번길 65 (간석동) 참조은유치원,인천광역시 남동구 간석동 342-10 참조은유치원 참조은유치원,인천지방경찰청 인천남동,28200,남동구,126.70544536768999,37.45976584150198,인천광역시 남동구,0324294856,1,"MULTIPOLYGON(((126.70491798395426 37.459376696330494,126.70482771174886 37.45937212442104,126.70474947069943 37.460354069453764,126.70483974407968 37.46035864142724,126.70491798395426 37.459376696330494)))",C0103
24259,20190331,30,30,0,참조은유치원,인천광역시,10,2 ,인천광역시 남동구 구월로137번길 65 (간석동) 참조은유치원,인천광역시 남동구 간석동 342-10 참조은유치원 참조은유치원,인천지방경찰청 인천남동,28200,남동구,126.70544536768999,37.45976584150198,인천광역시 남동구,0324294856,1,"MULTIPOLYGON(((126.7056240856174 37.458903879544614,126.70557930181866 37.45886325950416,126.70482746177667 37.459389998918056,126.70487224660576 37.45943062014323,126.7056240856174 37.458903879544614)))",C0103
24262,20190331,30,30,1,인천부평남초등학교,인천광역시,8,1 ,인천광역시 부평구 경인로911번길 28 (부평동) 인천부평남초등학교,인천광역시 부평구 부평동 743-1 인천부평남초등학교 인천부평남초등학교,인천지방경찰청 인천부평,28237,부평구,126.72039967162746,37.48862499643887,인천광역시 부평구,0325220454,1,"POLYGON((126.71835793856052 37.48554693691655,126.71826765456201 37.48550167138745,126.71794636724901 37.48594768440502,126.7177647006999 37.48614907579386,126.71769815118729 37.48620658115608,126.71756753242079 37.48646335583628,126.71732598713895 37.488951955187844,126.71729529137593 37.489096042563936,126.71727089757609 37.489168064583005,126.71736432504625 37.48918030151428,126.71762767243037 37.486506747939046,126.71763737615197 37.48648154288537,126.71765860876795 37.48644795605905,126.7177994356591 37.48617560344022,126.71811634362129 37.485900005392,126.71815325117338 37.48585729568485,126.71835793856052 37.48554693691655))",C0103
24263,20190331,30,30,1,인천부평남초등학교,인천광역시,4,1 ,인천광역시 부평구 경인로911번길 28 (부평동) 인천부평남초등학교,인천광역시 부평구 부평동 743-1 인천부평남초등학교 인천부평남초등학교,인천지방경찰청 인천부평,28237,부평구,126.72039967162746,37.48862499643887,인천광역시 부평구,0325220454,1,"POLYGON((126.71984100483122 37.488068954754574,126.71877075916159 37.48802556638594,126.71870556325109 37.48801581502114,126.71808995484288 37.487855756325224,126.71750206356089 37.48783513051362,126.71748982182072 37.487883154801885,126.71803849806349 37.48790849237922,126.71809632743279 37.4879146367131,126.71869220180893 37.488068627636615,126.71917207056956 37.48809980236347,126.71983781952818 37.48811459811837,126.71984100483122 37.488068954754574))",C0103
