SNCT_SEQ,REG_DT,MAX_SPD,MAX_SPD_ORG,CCTV_CNT,FCLTY_NM,SIDO_NM,ROAD_WDT,CCTV_YN,ADDR,LADDR,POL_NM,SIGUN_CD,SIGUN_NM,X,Y,GOV_NM,GOV_TEL,FCLTY_TY,GEOM,DATA_TYPE
29626,20190331,30,0,0,용천초등학교,충청북도,8,1 ,충청북도 음성군 금왕읍 덕금로 1204  용천초등학교,충청북도 음성군 금왕읍 무극리 50 용천초등학교 용천초등학교,충북지방경찰청 음성,43770,음성군,127.59200972689494,36.991029477356804,충청북도 음성군,0438770904,1,"POLYGON((127.59129023896995 36.99203739188285,127.59100686676757 36.99000034573812,127.59093985757261 36.99000634256708,127.59122322801446 36.99204338888531,127.59129023896995 36.99203739188285))",C0103
29628,20190331,30,0,1,용천초등학교,충청북도,8,1 ,충청북도 음성군 금왕읍 덕금로 1204  용천초등학교,충청북도 음성군 금왕읍 무극리 50 용천초등학교 용천초등학교,충북지방경찰청 음성,43770,음성군,127.59200972689494,36.991029477356804,충청북도 음성군,0438770904,1,"POLYGON((127.59317433355379 36.990348338303484,127.5931104646285 36.99033100276596,127.5922812602745 36.992296798229404,127.59234513066765 36.992314134194515,127.59317433355379 36.990348338303484))",C0103
29629,20190331,30,0,1,용천초등학교,충청북도,8,1 ,충청북도 음성군 금왕읍 덕금로 1204  용천초등학교,충청북도 음성군 금왕읍 무극리 50 용천초등학교 용천초등학교,충북지방경찰청 음성,43770,음성군,127.59200972689494,36.991029477356804,충청북도 음성군,0438770904,1,"POLYGON((127.59286677091339 36.99082631305597,127.59202327659179 36.99026807466151,127.59198036792158 36.99030979466079,127.59282386239867 36.99086803335493,127.59286677091339 36.99082631305597))",C0103
29634,20190331,30,0,1,용천초등학교,충청북도,8,1 ,충청북도 음성군 금왕읍 덕금로 1204  용천초등학교,충청북도 음성군 금왕읍 무극리 50 용천초등학교 용천초등학교,충북지방경찰청 음성,43770,음성군,127.59200972689494,36.991029477356804,충청북도 음성군,0438770904,1,"POLYGON((127.59280056984355 36.99217343283236,127.5910806797403 36.99175108604665,127.5910609434844 36.99180280303273,127.59278083465091 36.9922251500914,127.59280056984355 36.99217343283236))",C0103
29638,20190331,30,0,2,무극초등학교,충청북도,8,1 ,충청북도 음성군 금왕읍 금석로 64  무극초등학교,충청북도 음성군 금왕읍 무극리 86 무극초등학교 무극초등학교,충북지방경찰청 음성,43770,음성군,127.59901410797306,36.99134587191896,충청북도 음성군,0438770813,1,"POLYGON((127.59900750524858 36.989841857938565,127.59894665858894 36.98981855602074,127.59781411002244 36.99172154115022,127.59787495899896 36.99174484452611,127.59900750524858 36.989841857938565))",C0103
29639,20190331,30,0,0,무극초등학교,충청북도,6,1 ,충청북도 음성군 금왕읍 금석로 64  무극초등학교,충청북도 음성군 금왕읍 무극리 86 무극초등학교 무극초등학교,충북지방경찰청 음성,43770,음성군,127.59901410797306,36.99134587191896,충청북도 음성군,0438770813,1,"POLYGON((127.60113453505218 36.990949410599185,127.5987753603786 36.990286988227226,127.59875281002631 36.99033796017496,127.60023672095177 36.99076039453232,127.60114570666887 36.99100943289386,127.60113453505218 36.990949410599185))",C0103
29640,20190331,30,0,11,무극초등학교,충청북도,8,1 ,충청북도 음성군 금왕읍 금석로 64  무극초등학교,충청북도 음성군 금왕읍 무극리 86 무극초등학교 무극초등학교,충북지방경찰청 음성,43770,음성군,127.59901410797306,36.99134587191896,충청북도 음성군,0438770813,1,"POLYGON((127.60042640145352 36.99238826382642,127.59787370738567 36.99155739132633,127.59784792664063 36.99160736926594,127.6000964525568 36.99235369252416,127.60039741015066 36.992444209186985,127.60042640145352 36.99238826382642))",C0103
29643,20190331,30,0,0,무극초등학교,충청북도,6,2 ,충청북도 음성군 금왕읍 금석로 64  무극초등학교,충청북도 음성군 금왕읍 무극리 86 무극초등학교 무극초등학교,충북지방경찰청 음성,43770,음성군,127.59901410797306,36.99134587191896,충청북도 음성군,0438770813,1,"POLYGON((127.6004337678082 36.990463535256964,127.6003380794447 36.9904369871228,127.60022197071189 36.99068702920536,127.59947109509262 36.99225617307772,127.59953404290542 36.99227555525593,127.6004337678082 36.990463535256964))",C0103
29645,20190331,30,0,0,쌍봉초등학교,충청북도,4,2 ,충청북도 음성군 금왕읍 금일로371번길 58-17  쌍봉초등학교,충청북도 음성군 금왕읍 쌍봉리 413 쌍봉초등학교 쌍봉초등학교,충북지방경찰청 음성,43770,음성군,127.54196068874819,37.00316092902021,충청북도 음성군,0438780255,1,"POLYGON((127.54044364805222 37.003112655713885,127.54037606604662 37.003088183971144,127.54004407225668 37.00340506976127,127.53992186291947 37.003599355954954,127.53994945054023 37.003925868583146,127.53999727707811 37.00393691438446,127.53998939744136 37.00361707013884,127.54009480271131 37.00342961837364,127.54044364805222 37.003112655713885))",C0103
29646,20190331,30,0,1,쌍봉초등학교,충청북도,4,1 ,충청북도 음성군 금왕읍 금일로371번길 58-17  쌍봉초등학교,충청북도 음성군 금왕읍 쌍봉리 413 쌍봉초등학교 쌍봉초등학교,충북지방경찰청 음성,43770,음성군,127.54196068874819,37.00316092902021,충청북도 음성군,0438780255,1,"POLYGON((127.54164246472968 37.00343833453877,127.5410709577005 37.00324946367532,127.5404688139182 37.00309677238437,127.54032742696738 37.0029622554926,127.53964551571585 37.002649983027496,127.5396121310055 37.00269518835258,127.5397501024783 37.002744119909885,127.54030234081975 37.0029894018145,127.54042690800644 37.003128500674045,127.54106848432158 37.00329678116329,127.54163437445487 37.00348567766809,127.54164246472968 37.00343833453877))",C0103
