사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2014010100100020,2014년 1월 1일 00시,수요일,제주특별자치도 서귀포시 서귀동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 횡단보도부근,승용,남,47세,상해없음,보행자,남,56세,중상
2014010100100021,2014년 1월 1일 00시,수요일,제주특별자치도 서귀포시 표선면,중상사고,0,1,0,0,차량단독 - 도로외이탈 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,25세,중상,,,,
2014010100100077,2014년 1월 1일 02시,수요일,제주특별자치도 제주시 일도이동,중상사고,0,3,1,0,차대차 - 추돌 - 주정차중,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,승용,여,45세,중상
2014010100100097,2014년 1월 1일 03시,수요일,제주특별자치도 제주시 화북일동,중상사고,0,1,1,0,차대차 - 추돌 - 진행중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,승용,남,37세,경상
2014010100100133,2014년 1월 1일 05시,수요일,제주특별자치도 제주시 노형동,중상사고,0,2,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,39세,부상신고,승용,남,49세,중상
2014010100100152,2014년 1월 1일 06시,수요일,제주특별자치도 서귀포시 동홍동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,보행자,남,42세,경상
2014010100100179,2014년 1월 1일 08시,수요일,제주특별자치도 제주시 오등동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,50세,상해없음,자전거,남,37세,경상
2014010100100195,2014년 1월 1일 09시,수요일,제주특별자치도 서귀포시 남원읍,중상사고,0,3,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,19세,경상,승용,여,37세,중상
2014010100100218,2014년 1월 1일 11시,수요일,제주특별자치도 제주시 애월읍,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,65세,경상,승용,여,43세,상해없음
2014010100100254,2014년 1월 1일 13시,수요일,제주특별자치도 제주시 영평동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,31세,경상
2014010100100255,2014년 1월 1일 13시,수요일,제주특별자치도 제주시 우도면,중상사고,0,1,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,19세,상해없음,원동기,여,33세,중상
2014010100100256,2014년 1월 1일 13시,수요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,44세,경상
2014010100100304,2014년 1월 1일 16시,수요일,제주특별자치도 제주시 우도면,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,남,65세,상해없음
2014010100100318,2014년 1월 1일 17시,수요일,제주특별자치도 제주시 구좌읍,중상사고,0,2,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,57세,상해없음,화물,남,67세,기타불명
2014010100100425,2014년 1월 1일 22시,수요일,제주특별자치도 제주시 일도이동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,39세,상해없음,보행자,남,21세,경상
2014010100100426,2014년 1월 1일 22시,수요일,제주특별자치도 제주시 이도이동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,남,13세,중상
2014010200100003,2014년 1월 2일 00시,목요일,제주특별자치도 서귀포시 서홍동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,47세,경상,승용,남,46세,상해없음
2014010200100087,2014년 1월 2일 08시,목요일,제주특별자치도 제주시 노형동,부상신고사고,0,0,0,1,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,여,17세,부상신고
2014010200100149,2014년 1월 2일 11시,목요일,제주특별자치도 서귀포시 동홍동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,여,53세,상해없음,화물,남,38세,경상
2014010200100150,2014년 1월 2일 11시,목요일,제주특별자치도 제주시 이호일동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,71세,경상,,,,
2014010200100173,2014년 1월 2일 12시,목요일,제주특별자치도 서귀포시 표선면,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,여,69세,경상,승용,남,29세,기타불명
2014010200100258,2014년 1월 2일 15시,목요일,제주특별자치도 서귀포시 남원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,48세,상해없음,보행자,남,7세,경상
2014010200100259,2014년 1월 2일 15시,목요일,제주특별자치도 제주시 용담삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,56세,상해없음,보행자,남,46세,경상
2014010200100284,2014년 1월 2일 16시,목요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,54세,상해없음,승용,남,42세,중상
2014010200100307,2014년 1월 2일 17시,목요일,제주특별자치도 제주시 삼도이동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,기타,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,남,32세,경상
2014010200100356,2014년 1월 2일 18시,목요일,제주특별자치도 제주시 삼양일동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,62세,중상
2014010200100440,2014년 1월 2일 21시,목요일,제주특별자치도 서귀포시 대정읍,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,58세,부상신고,,,,
2014010200100488,2014년 1월 2일 23시,목요일,제주특별자치도 서귀포시 서홍동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,57세,상해없음
2014010300100079,2014년 1월 3일 06시,금요일,제주특별자치도 서귀포시 동홍동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,31세,경상
2014010300100121,2014년 1월 3일 08시,금요일,제주특별자치도 제주시 이도이동,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,47세,경상,승용,남,49세,상해없음
2014010300100226,2014년 1월 3일 13시,금요일,제주특별자치도 제주시 연동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,32세,상해없음
2014010300100269,2014년 1월 3일 15시,금요일,제주특별자치도 제주시 연동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,37세,경상,화물,남,35세,상해없음
2014010300100328,2014년 1월 3일 17시,금요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,보행자,남,7세,경상
2014010300100388,2014년 1월 3일 19시,금요일,제주특별자치도 서귀포시 도순동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,33세,경상,화물,남,42세,상해없음
2014010300100459,2014년 1월 3일 21시,금요일,제주특별자치도 제주시 이도일동,중상사고,0,1,2,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,여,30세,중상
2014010300100460,2014년 1월 3일 21시,금요일,제주특별자치도 제주시 일도일동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,52세,상해없음,보행자,남,33세,경상
2014010300100508,2014년 1월 3일 23시,금요일,제주특별자치도 제주시 노형동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,원동기,남,25세,중상
2014010400100028,2014년 1월 4일 01시,토요일,제주특별자치도 서귀포시 표선면,중상사고,0,2,2,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,중상,,,,
2014010400100073,2014년 1월 4일 05시,토요일,제주특별자치도 제주시 이도이동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,58세,상해없음,보행자,남,46세,중상
2014010400100074,2014년 1월 4일 05시,토요일,제주특별자치도 제주시 화북이동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,18세,중상,,,,
2014010400100175,2014년 1월 4일 11시,토요일,제주특별자치도 서귀포시 남원읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,화물,남,43세,중상
2014010400100201,2014년 1월 4일 12시,토요일,제주특별자치도 제주시 한경면,중상사고,0,1,0,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,여,59세,상해없음,이륜,남,74세,중상
2014010400100202,2014년 1월 4일 12시,토요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,여,31세,경상
2014010400100226,2014년 1월 4일 13시,토요일,제주특별자치도 제주시 조천읍,부상신고사고,0,0,0,1,차대차 - 측면직각충돌,중앙선침범,기타,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,건설기계,남,24세,부상신고
2014010400100303,2014년 1월 4일 16시,토요일,제주특별자치도 제주시 일도이동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,여,52세,중상
2014010400100378,2014년 1월 4일 18시,토요일,제주특별자치도 제주시 아라일동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,여,46세,경상
2014010400100379,2014년 1월 4일 18시,토요일,제주특별자치도 제주시 화북일동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,자전거,남,38세,중상
2014010400100513,2014년 1월 4일 23시,토요일,제주특별자치도 제주시 애월읍,경상사고,0,0,1,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,승용,남,53세,상해없음
2014010500100095,2014년 1월 5일 08시,일요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,여,46세,상해없음
2014010500100120,2014년 1월 5일 10시,일요일,제주특별자치도 제주시 이도이동,부상신고사고,0,0,0,1,차대차 - 측면직각충돌,직진우회전진행방해,습기,비,교차로 - 교차로안,승용,여,31세,부상신고,승용,여,54세,상해없음
2014010500100160,2014년 1월 5일 13시,일요일,제주특별자치도 제주시 이도이동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,29세,상해없음,이륜,남,33세,경상
2014010500100161,2014년 1월 5일 13시,일요일,제주특별자치도 제주시 용담이동,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,이륜,남,63세,중상
2014010500100298,2014년 1월 5일 19시,일요일,제주특별자치도 제주시 삼도일동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,기타,맑음,단일로 - 횡단보도상,기타불명,기타불명,기타불명,기타불명,보행자,여,29세,경상
2014010600100097,2014년 1월 6일 08시,월요일,제주특별자치도 서귀포시 표선면,중상사고,0,1,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,여,58세,경상,화물,남,59세,중상
2014010600100143,2014년 1월 6일 10시,월요일,제주특별자치도 제주시 건입동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,남,37세,상해없음,승용,여,48세,경상
2014010600100232,2014년 1월 6일 14시,월요일,제주특별자치도 서귀포시 동홍동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,원동기,여,43세,중상
2014010600100260,2014년 1월 6일 15시,월요일,제주특별자치도 제주시 조천읍,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,42세,상해없음,화물,남,44세,경상
2014010600100325,2014년 1월 6일 17시,월요일,제주특별자치도 제주시 구좌읍,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,19세,경상,,,,
2014010600100369,2014년 1월 6일 18시,월요일,제주특별자치도 제주시 노형동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승합,여,45세,상해없음,승용,남,52세,상해없음
2014010600100488,2014년 1월 6일 23시,월요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,이륜,남,54세,경상
2014010600100489,2014년 1월 6일 23시,월요일,제주특별자치도 제주시 연동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,직진우회전진행방해,기타,기타,교차로 - 교차로안,승용,남,66세,상해없음,승용,여,32세,상해없음
