사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2012010100100019,2012년 1월 1일 00시,일요일,제주특별자치도 제주시 일도이동,중상사고,0,1,2,0,차대차 - 측면직각충돌,안전거리미확보,기타,흐림,단일로 - 기타,승용,남,32세,상해없음,승용,남,40세,경상
2012010100100307,2012년 1월 1일 15시,일요일,제주특별자치도 제주시 오라이동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,건조,흐림,교차로 - 교차로안,승용,남,38세,상해없음,승용,여,35세,중상
2012010100100460,2012년 1월 1일 20시,일요일,제주특별자치도 제주시 도남동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,흐림,단일로 - 기타,승합,남,53세,상해없음,승용,여,27세,경상
2012010100100461,2012년 1월 1일 20시,일요일,제주특별자치도 제주시 삼도이동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,단일로 - 횡단보도상,승용,남,38세,상해없음,보행자,남,26세,중상
2012010200100005,2012년 1월 2일 00시,월요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,22세,상해없음,원동기,남,23세,중상
2012010200100077,2012년 1월 2일 07시,월요일,제주특별자치도 서귀포시 색달동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,여,31세,경상
2012010200100078,2012년 1월 2일 07시,월요일,제주특별자치도 서귀포시 강정동,중상사고,0,1,2,0,차대차 - 추돌 - 진행중,과속,건조,맑음,단일로 - 기타,승용,남,39세,경상,승용,여,52세,경상
2012010200100109,2012년 1월 2일 08시,월요일,제주특별자치도 서귀포시 상예동,경상사고,0,0,2,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,39세,경상,승용,여,29세,경상
2012010200100110,2012년 1월 2일 08시,월요일,제주특별자치도 제주시 도두이동,경상사고,0,0,1,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,47세,경상
2012010200100128,2012년 1월 2일 09시,월요일,제주특별자치도 서귀포시 표선면,중상사고,0,1,9,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,42세,경상,승합,남,48세,상해없음
2012010200100274,2012년 1월 2일 15시,월요일,제주특별자치도 제주시 연동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,52세,상해없음,승합,남,48세,중상
2012010200100402,2012년 1월 2일 19시,월요일,제주특별자치도 서귀포시 중문동,중상사고,0,2,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,원동기,남,14세,중상
